23	29902	
id	name	title	level	civ	tribe	hidenpc	icon	hpgauge	uitype	script	stationary	sensory	sensoryshort	speed	bound	altitude	scale	matdamage	matfoot	attackfx	mesh	attackdelay
214373	STR_DF2A_SKELETONRED_45_AN	0	45	26	74553	0	73057	3	17	75509	0	8	3	78086	78931	0	1	285	471	73030	78932	2.31
214374	STR_DF2A_SKELETONRED_46_AN	0	46	26	74553	0	73057	3	17	75509	0	8	3	78086	78931	0	1	285	471	73030	78932	2.31
214375	STR_DF2A_SKELETONRED_47_AN	0	47	26	74553	0	73057	3	17	75509	0	8	3	78086	78931	0	1	285	471	73030	78932	2.31
214376	STR_DF2A_ZOMBIEMIDDLEAGED_45_AN	0	45	26	74553	0	73057	3	17	77916	0	8	3	76130	78731	0	1.2	281	495	73030	79100	2.53
214377	STR_DF2A_ZOMBIEMIDDLEAGED_46_AN	0	46	26	74553	0	73057	3	17	77916	0	8	3	76130	78731	0	1.2	281	495	73030	79100	2.53
214378	STR_DF2A_ZOMBIEMIDDLEAGEFD_45_AN	0	45	26	74553	0	73057	3	17	77916	0	8	3	76130	78938	0	1	281	495	73030	79101	2.53
214379	STR_DF2A_ZOMBIEMIDDLEAGEFD_46_AN	0	46	26	74553	0	73057	3	17	77916	0	8	3	76130	78938	0	1	281	495	73030	79101	2.53
214380	STR_DF2A_OCTASIDETIGERD_46_AN	0	46	27	74553	0	73057	3	17	75342	0	8	3	78165	79102	0	0.8	283	533	73030	79103	1.94
214381	STR_DF2A_OCTASIDETIGERD_47_AN	0	47	27	74553	0	73057	3	17	75342	0	8	3	78165	79102	0	0.8	283	533	73030	79103	1.94
214382	STR_DF2A_BATRED_46_AN	0	46	27	74553	0	73057	3	17	79061	0	8	3	77949	77950	1.8	0.8	269	72972	73030	78087	2.08
214383	STR_DF2A_BATRED_47_AN	0	47	27	74553	0	73057	3	17	79061	0	8	3	77949	77950	1.8	0.8	269	72972	73030	78087	2.08
214384	STR_DF2A_GRAVEKNIGHTEQUIPD_46_AN	0	46	26	79104	0	73057	3	17	79058	0	8	3	78139	79105	0	1.2	285	471	73030	79106	2.31
214385	STR_DF2A_GRAVEKNIGHTEQUIPD_47_AN	0	47	26	79104	0	73057	3	17	79058	0	8	3	78139	79105	0	1.2	285	471	73030	79106	2.31
214386	STR_DF2A_GRAVEKNIGHTEQUIPD_48_AN	0	48	26	79104	0	73057	3	17	79058	0	8	3	78139	79105	0	1.2	285	471	73030	79106	2.31
214387	STR_DF2A_LICHEQUIPD_46_AN	0	46	26	79107	0	73057	3	17	79108	0	8	3	78125	79109	0	0.8	281	471	73030	79110	2.53
214388	STR_DF2A_LICHEQUIPD_47_AN	0	47	26	79107	0	73057	3	17	79108	0	8	3	78125	79109	0	0.8	281	471	73030	79110	2.53
214389	STR_DF2A_LICHEQUIPD_48_AN	0	48	26	79107	0	73057	3	17	79108	0	8	3	78125	79109	0	0.8	281	471	73030	79110	2.53
214390	STR_DF2A_UNDEADLIGHTFIFREED_46_AN	0	46	26	78081	0	73057	3	17	79111	0	8	3	73066	76432	0	1.3	269	471	73030	79112	2.31
214391	STR_DF2A_UNDEADLIGHTFIFREED_47_AN	0	47	26	78081	0	73057	3	17	79111	0	8	3	73066	76432	0	1.3	269	471	73030	79112	2.31
214392	STR_DF2A_UNDEADLIGHTFIFREED_48_AN	0	48	26	78081	0	73057	3	17	79111	0	8	3	73066	76432	0	1.3	269	471	73030	79112	2.31
214393	STR_DF2A_UNDEADLIGHTPRFREED_46_AN	0	46	26	78081	0	73057	3	17	79113	0	8	3	75628	76442	0	0.65	269	471	73030	79114	2.24
214394	STR_DF2A_UNDEADLIGHTPRFREED_47_AN	0	47	26	78081	0	73057	3	17	79113	0	8	3	75628	76442	0	0.65	269	471	73030	79114	2.24
214395	STR_DF2A_UNDEADLIGHTPRFREED_48_AN	0	48	26	78081	0	73057	3	17	79113	0	8	3	75628	76442	0	0.65	269	471	73030	79114	2.24
214396	STR_DF2A_UNDEADLIGHTRAFREED_46_AN	0	46	26	78081	0	73057	3	17	79046	0	8	3	73066	76437	0	1.1	269	471	73030	79115	2.49
214397	STR_DF2A_UNDEADLIGHTRAFREED_47_AN	0	47	26	78081	0	73057	3	17	79046	0	8	3	73066	76437	0	1.1	269	471	73030	79115	2.49
214398	STR_DF2A_UNDEADLIGHTRAFREED_48_AN	0	48	26	78081	0	73057	3	17	79046	0	8	3	73066	76437	0	1.1	269	471	73030	79115	2.49
214399	STR_DF2A_UNDEADLIGHTWIFREED_46_AN	0	46	26	78081	0	73057	3	17	79092	0	8	3	75628	76442	0	0.8	269	471	73030	79116	2.53
214400	STR_DF2A_UNDEADLIGHTWIFREED_47_AN	0	47	26	78081	0	73057	3	17	79092	0	8	3	75628	76442	0	0.8	269	471	73030	79116	2.53
214401	STR_DF2A_UNDEADLIGHTWIFREED_48_AN	0	48	26	78081	0	73057	3	17	79092	0	8	3	75628	76442	0	0.8	269	471	73030	79116	2.53
214402	STR_DF2A_UNDEADLIZARDMANFI_47_AN	STR_NPCTITLE_ZUNEWGISHE	47	10	78477	0	73026	3	17	78008	0	8	3	77764	79117	0	1	288	471	73030	79118	2.31
214403	STR_DF2A_UNDEADLIZARDMANFI_48_AN	STR_NPCTITLE_ZUNEWGISHE	48	10	78477	0	73026	3	17	78008	0	8	3	77764	79117	0	1	288	471	73030	79118	2.31
214404	STR_DF2A_BONEDRAKED_47_AN	0	47	26	74553	0	73057	3	17	77867	0	8	3	77868	77869	4.26	0.8	285	72972	73030	79119	2.09
214405	STR_DF2A_BONEDRAKED_48_AN	0	48	26	74553	0	73057	3	17	77867	0	8	3	77868	77869	4.26	0.8	285	72972	73030	79119	2.09
214406	STR_DF2A_MUTAMANTISD_45_N	0	45	27	73100	0	73057	3	17	75509	0	8	3	77420	78163	1.4	1.3	283	533	73030	78164	2.14
214407	STR_DF2A_MUTAMANTISD_46_N	0	46	27	73100	0	73057	3	17	75509	0	8	3	77420	78163	1.4	1.3	283	533	73030	78164	2.14
214408	STR_DF2A_MUTAMANTISD_47_N	0	47	27	73100	0	73057	3	17	75509	0	8	3	77420	78163	1.4	1.3	283	533	73030	78164	2.14
214409	STR_DF2A_SPAKYBUTTERFLYD_45_N	0	45	27	73100	0	73057	3	17	73004	0	8	3	76169	79120	1.8	1.3	283	533	73030	79121	2.08
214410	STR_DF2A_SPAKYBUTTERFLYD_46_N	0	46	27	73100	0	73057	3	17	73004	0	8	3	76169	79120	1.8	1.3	283	533	73030	79121	2.08
214411	STR_DF2A_SPAKYBUTTERFLYD_47_N	0	47	27	73100	0	73057	3	17	73004	0	8	3	76169	79120	1.8	1.3	283	533	73030	79121	2.08
214412	STR_DF2A_SPAKYBUTTERFLYD_48_N	0	48	27	73100	0	73057	3	17	73004	0	8	3	76169	79120	1.8	1.3	283	533	73030	79121	2.08
214413	STR_DF2A_VARANUSALLIGATORD_45_AN	0	45	27	74553	0	73057	3	17	79058	0	8	3	77834	79122	0	1.3	279	495	73030	79123	2.14
214414	STR_DF2A_VARANUSALLIGATORD_46_AN	0	46	27	74553	0	73057	3	17	79058	0	8	3	77834	79122	0	1.3	279	495	73030	79123	2.14
214415	STR_DF2A_VARANUSALLIGATORD_47_AN	0	47	27	74553	0	73057	3	17	79058	0	8	3	77834	79122	0	1.3	279	495	73030	79123	2.14
214416	STR_DF2A_FRILLFAIMAMSWAMPD_45_AN	0	45	27	74553	0	73057	3	17	78058	0	8	3	77438	79124	0	1	279	471	73030	79125	2.08
214417	STR_DF2A_FRILLFAIMAMSWAMPD_46_AN	0	46	27	74553	0	73057	3	17	78058	0	8	3	77438	79124	0	1.2	279	471	73030	79125	2.08
214418	STR_DF2A_FRILLFAIMAMSWAMPD_47_AN	0	47	27	74553	0	73057	3	17	78058	0	8	3	77438	79124	0	1.4	279	471	73030	79125	2.08
214419	STR_DF2A_AGRINTSWAMPD_45_AN	0	45	28	74553	0	73057	3	17	79061	0	8	3	78060	79126	0	1.2	287	471	73030	79127	2.14
214420	STR_DF2A_AGRINTSWAMPD_46_AN	0	46	28	74553	0	73057	3	17	79061	0	8	3	78060	79126	0	1.2	287	471	73030	79127	2.14
214421	STR_DF2A_AGRINTSWAMPD_47_AN	0	47	28	74553	0	73057	3	17	79061	0	8	3	78060	79126	0	1.2	287	471	73030	79127	2.14
214422	STR_DF2A_ROTTENTREESWAMPD_45_AN	0	45	25	74553	0	73057	3	17	78071	0	8	3	79128	79129	0	2.5	287	471	73030	79130	2.04
214423	STR_DF2A_ROTTENTREESWAMPD_46_AN	0	46	25	74553	0	73057	3	17	78071	0	8	3	79128	79129	0	2.5	287	471	73030	79130	2.04
214424	STR_DF2A_ROTTENTREESWAMPD_47_AN	0	47	25	74553	0	73057	3	17	78071	0	8	3	79128	79129	0	2.5	287	471	73030	79130	2.04
214425	STR_DF2A_MIMICBIGLILYD_46_AN	0	46	7	74553	0	73057	3	17	77960	0	8	3	77423	79131	0	1	287	75326	73030	79132	2.19
214426	STR_DF2A_MIMICBIGLILYD_47_AN	0	47	7	74553	0	73057	3	17	77960	0	8	3	77423	79131	0	1	287	75326	73030	79132	2.19
214427	STR_DF2A_DIONAEASWAMPD_45_AN	0	45	25	74553	0	73057	3	17	79013	0	8	3	79014	79133	0	1	269	471	73030	79134	2.37
214428	STR_DF2A_DIONAEASWAMPD_46_AN	0	46	25	74553	0	73057	3	17	79013	0	8	3	79014	79133	0	1	269	471	73030	79134	2.37
214429	STR_DF2A_DIONAEASWAMPD_47_AN	0	47	25	74553	0	73057	3	17	79013	0	8	3	79014	79133	0	1	269	471	73030	79134	2.37
214430	STR_DF2A_DIONAEASWAMPD_48_AN	0	48	25	74553	0	73057	3	17	79013	0	8	3	79014	79133	0	1	269	471	73030	79134	2.37
214431	STR_DF2A_CELLATUD_46_AN	0	46	25	74553	0	73057	3	17	79052	0	8	3	77488	79054	0	1	281	471	73030	79135	2.04
214432	STR_DF2A_CELLATUD_47_AN	0	47	25	74553	0	73057	3	17	79052	0	8	3	77488	79054	0	1	281	471	73030	79135	2.04
214433	STR_DF2A_MILLIPEDEFISHD_46_AN	0	46	28	74553	0	73057	3	17	77916	0	8	3	77541	79056	1.65	1.5	269	72972	73030	79057	2.42
214434	STR_DF2A_MILLIPEDEFISHD_47_AN	0	47	28	74553	0	73057	3	17	77916	0	8	3	77541	79056	1.65	1.5	269	72972	73030	79057	2.42
214435	STR_DF2A_VAMPIRED_47_AN	0	47	26	74553	0	73057	3	17	77916	0	8	3	75618	78114	0.7	1	281	72972	73030	78115	2.53
214436	STR_DF2A_VAMPIRED_48_AN	0	48	26	74553	0	73057	3	17	77916	0	8	3	75618	78114	0.7	1	281	72972	73030	78115	2.53
214437	STR_DF2A_VAMPIRENAMEDD_47_AN	0	47	26	74553	0	73057	3	17	79092	0	8	3	75618	75619	0.7	1.3	281	72972	73030	75620	2.53
214438	STR_DF2A_VAMPIRENAMEDD_48_AN	0	48	26	74553	0	73057	3	17	79092	0	8	3	75618	75619	0.7	1.3	281	72972	73030	75620	2.53
214439	STR_DF2A_LICHBLUED_48_AN	0	48	26	79107	0	73057	3	17	79136	0	8	3	78125	79137	0	1	281	471	73030	79138	2.53
214440	STR_DF2A_ELEMENTALWATER4D_47_AN	0	47	29	77706	0	73057	3	17	78107	0	8	3	76185	73023	0	1	281	72972	73030	73024	2.3
214441	STR_DF2A_ELEMENTALWATER4D_48_AN	0	48	29	77706	0	73057	3	17	78107	0	8	3	76185	73023	0	1	281	72972	73030	73024	2.3
214442	STR_DF2A_BIGHORNDEERMINERD_47_N	0	47	28	73100	0	73057	3	17	78053	0	8	3	75891	78698	0	1	269	495	73030	78699	2.14
214443	STR_DF2A_BIGHORNDEERMINERD_48_N	0	48	28	73100	0	73057	3	17	78053	0	8	3	75891	78698	0	1	269	495	73030	78699	2.14
214444	STR_DF2A_BIGHORNDEERMINERD_49_N	0	49	28	73100	0	73057	3	17	78053	0	8	3	75891	78698	0	1	269	495	73030	78699	2.14
214445	STR_DF2A_DIREBEASTDARKD_47_AN	0	47	27	74553	0	73057	3	17	75342	0	8	3	77728	75344	0	1.2	269	495	73030	78687	2.14
214446	STR_DF2A_DIREBEASTDARKD_48_AN	0	48	27	74553	0	73057	3	17	75342	0	8	3	77728	75344	0	1.2	269	495	73030	78687	2.14
214447	STR_DF2A_COCKATRICEBLUED_47_AN	0	47	28	74553	0	73057	3	17	77916	0	8	3	77712	79139	0	1.2	269	501	73030	79140	2.42
214448	STR_DF2A_COCKATRICEBLUED_48_AN	0	48	28	74553	0	73057	3	17	77916	0	8	3	77712	79139	0	1.2	269	501	73030	79140	2.42
214449	STR_DF2A_FETHLOTROUGHD_47_N	0	47	27	77511	0	73057	3	17	73004	0	8	3	77512	73349	0	1.2	269	495	73030	79096	2.14
214450	STR_DF2A_FETHLOTROUGHD_48_N	0	48	27	77511	0	73057	3	17	73004	0	8	3	77512	73349	0	1.2	269	495	73030	79096	2.14
214451	STR_DF2A_ELEMENTALEARTH3D_47_AN	0	47	29	77983	0	73057	3	17	75580	0	8	3	77974	72962	0	1	285	72972	73030	72963	2.04
214452	STR_DF2A_ELEMENTALEARTH3D_48_AN	0	48	29	77983	0	73057	3	17	75580	0	8	3	77974	72962	0	1	285	72972	73030	72963	2.04
214453	STR_DF2A_ELEMENTALEARTH4D_47_AN	0	47	29	77983	0	73057	3	17	78107	0	8	3	77974	72991	1	1	285	72972	73030	72992	2.04
214454	STR_DF2A_ELEMENTALEARTH4D_48_AN	0	48	29	77983	0	73057	3	17	78107	0	8	3	77974	72991	1	1	285	72972	73030	72992	2.04
214455	STR_DF2A_DIONAEAFIELDD_47_AN	0	47	25	74553	0	73057	3	17	79013	0	8	3	79014	79141	0	1	269	471	73030	79142	2.31
214456	STR_DF2A_DIONAEAFIELDD_48_AN	0	48	25	74553	0	73057	3	17	79013	0	8	3	79014	79141	0	1	269	471	73030	79142	2.31
214457	STR_DF2A_BROHUMFRAD_48_AN	0	48	25	79143	0	73057	3	17	79144	0	8	3	76152	79145	0	1	269	495	73030	79146	2.26
214458	STR_DF2A_BROHUMFRAD_49_AN	0	49	25	79143	0	73057	3	17	79144	0	8	3	76152	79145	0	1	269	495	73030	79146	2.26
214459	STR_DF2A_BROHUMFRAD_50_AN	0	50	25	79143	0	73057	3	17	79144	0	8	3	76152	79145	0	1	269	495	73030	79146	2.26
214460	STR_DF2A_BROHUMMFID_48_AN	0	48	25	79143	0	73057	3	17	79067	0	8	3	76152	79147	0	1.1	269	495	73030	79148	2.1
214461	STR_DF2A_BROHUMMFID_49_AN	0	49	25	79143	0	73057	3	17	79067	0	8	3	76152	79147	0	1.1	269	495	73030	79148	2.1
214462	STR_DF2A_BROHUMMFID_50_AN	0	50	25	79143	0	73057	3	17	79067	0	8	3	76152	79147	0	1.1	269	495	73030	79148	2.1
214463	STR_DF2A_BROHUMFHIGHRAD_49_AN	0	49	25	79143	0	73057	3	17	79144	0	8	3	76152	79149	0	1.05	269	495	73030	79150	2.26
214464	STR_DF2A_BROHUMFHIGHRAD_50_AN	0	50	25	79143	0	73057	3	17	79144	0	8	3	76152	79149	0	1.05	269	495	73030	79150	2.26
214465	STR_DF2A_BROHUMMHIGHFID_49_AN	0	49	25	79143	0	73057	3	17	79067	0	8	3	76152	79151	0	1.2	269	495	73030	79152	2.1
214466	STR_DF2A_BROHUMMHIGHFID_50_AN	0	50	25	79143	0	73057	3	17	79067	0	8	3	76152	79151	0	1.2	269	495	73030	79152	2.1
214467	STR_DF2A_LUPYLLINIRED_48_N	0	48	27	73100	0	73057	3	17	77916	0	8	3	77509	73654	2.65	0.8	269	72972	73030	79153	2.08
214468	STR_DF2A_LUPYLLINIRED_49_N	0	49	27	73100	0	73057	3	17	77916	0	8	3	77509	73654	2.65	0.8	269	72972	73030	79153	2.08
214469	STR_DF2A_TRICOD_48_N	0	48	28	79154	0	73057	3	17	79155	0	8	3	78560	78561	0	1	269	495	73030	78562	2.14
214470	STR_DF2A_TRICOD_49_N	0	49	28	79154	0	73057	3	17	79155	0	8	3	78560	78561	0	1	269	495	73030	78562	2.14
214471	STR_DF2A_TRICOND_48_AN	0	48	28	79156	0	73057	3	17	79157	0	8	3	78588	75245	0	1	269	495	73030	75246	2.14
214472	STR_DF2A_TRICOND_49_AN	0	49	28	79156	0	73057	3	17	79157	0	8	3	78588	75245	0	1	269	495	73030	75246	2.14
214473	STR_DF2A_ELEMENTALWATER4D_49_AN	0	49	29	77706	0	73057	3	17	78107	0	8	3	76185	73023	0	1	281	72972	73030	73024	2.3
214474	STR_DF2A_DIREBEASTD_48_AN	0	48	27	74553	0	73057	3	17	75342	0	8	3	77728	75344	0	1.2	269	495	73030	75345	2.14
214475	STR_DF2A_DIREBEASTD_49_AN	0	49	27	74553	0	73057	3	17	75342	0	8	3	77728	75344	0	1.2	269	495	73030	75345	2.14
214476	STR_DF2A_DIREBEASTHARDD_48_AN	0	48	27	74553	0	73057	3	17	75342	0	8	3	77728	75344	0	1.2	269	495	73030	78567	2.14
214477	STR_DF2A_DIREBEASTHARDD_49_AN	0	49	27	74553	0	73057	3	17	75342	0	8	3	77728	75344	0	1.2	269	495	73030	78567	2.14
214478	STR_DF2A_TESINONSEAMANFID_47_AN	0	47	28	78081	0	73057	3	17	79032	0	8	5	79033	79034	0	1	269	73881	73030	79035	2.42
214479	STR_DF2A_TESINONSEAMANFID_48_AN	0	48	28	78081	0	73057	3	17	79032	0	8	5	79033	79034	0	1	269	73881	73030	79035	2.42
214480	STR_DF2A_TROLLKINSEAMANRAD_47_AN	0	47	25	78081	0	73057	3	17	79036	0	8	3	78238	79037	0	1.2	288	471	73030	79038	2.26
214481	STR_DF2A_TROLLKINSEAMANRAD_48_AN	0	48	25	78081	0	73057	3	17	79036	0	8	3	78238	79037	0	1.2	288	471	73030	79038	2.26
214482	STR_DF2A_STARTURTLEROUGHD_47_AN	0	47	27	74553	0	73057	3	17	77829	0	8	3	77446	79158	0	1	285	518	73030	79159	2.14
214483	STR_DF2A_STARTURTLEROUGHD_48_AN	0	48	27	74553	0	73057	3	17	77829	0	8	3	77446	79158	0	1	285	518	73030	79159	2.14
214484	STR_DF2A_LOBNITEWATERPLANTD_47_N	0	47	27	73100	0	73057	3	17	79061	0	8	3	77538	79062	0	1	285	495	73030	79063	1.94
214485	STR_DF2A_LOBNITEWATERPLANTD_48_N	0	48	27	73100	0	73057	3	17	79061	0	8	3	77538	79062	0	1	285	495	73030	79063	1.94
214486	STR_DF2A_DRITONBLUED_47_AN	0	47	25	74553	0	73057	3	17	77930	0	8	3	77769	79160	0.8	1	269	72972	73030	79161	1.9
214487	STR_DF2A_DRITONBLUED_48_AN	0	48	25	74553	0	73057	3	17	77930	0	8	3	77769	79160	0.8	1	269	72972	73030	79161	1.9
214488	STR_DF2A_POTCRABGI400D_49_AN	0	49	27	74553	0	73057	3	17	79162	0	8	3	78693	78576	0	4	285	495	73030	78577	2.08
214489	STR_DF2A_SHELLIZARDSTONED_48_N	0	48	27	74553	0	73057	3	17	77855	0	8	3	77688	79163	0	1.5	279	495	73030	79164	2.14
214490	STR_DF2A_SHELLIZARDSTONED_49_N	0	49	27	74553	0	73057	3	17	77855	0	8	3	77688	79163	0	1.5	279	495	73030	79164	2.14
214491	STR_DF2A_SHELLIZARDDESERTD_48_N	0	48	27	74553	0	73057	3	17	77855	0	8	3	77688	77891	0	1	279	495	73030	77892	2.14
214492	STR_DF2A_SHELLIZARDDESERTD_49_N	0	49	27	74553	0	73057	3	17	77855	0	8	3	77688	77891	0	1	279	495	73030	77892	2.14
214493	STR_DF2A_SOULEDSTONEROCKD_48_AN	0	48	7	74553	0	73057	3	17	79108	0	8	3	77850	79165	0	1	285	72972	73030	79166	3.17
214494	STR_DF2A_SOULEDSTONEROCKD_49_AN	0	49	7	74553	0	73057	3	17	79108	0	8	3	77850	79165	0	1	285	72972	73030	79166	3.17
214495	STR_DF2A_COCKATRICENBLUED_48_AN	0	48	28	74553	0	73057	3	17	77916	0	8	3	77712	79139	0	1.2	269	501	73030	79140	2.42
214496	STR_DF2A_COCKATRICENBLUED_49_AN	0	49	28	74553	0	73057	3	17	77916	0	8	3	77712	79139	0	1.2	269	501	73030	79140	2.42
214497	STR_DF2A_CYCLOPSWORKERD_48_AN	0	48	25	74553	0	73057	3	17	79064	0	8	3	78104	79167	0	1	285	73881	73030	79168	2.1
214498	STR_DF2A_CYCLOPSWORKERD_49_AN	0	49	25	74553	0	73057	3	17	79064	0	8	3	78104	79167	0	1	285	73881	73030	79168	2.1
214499	STR_DF2A_SALIVADOSEASIDED_45_AN	0	45	27	74553	0	73057	3	17	79039	0	8	3	79040	79169	0	1	279	471	73030	79170	2.31
214500	STR_DF2A_SALIVADOSEASIDED_46_AN	0	46	27	74553	0	73057	3	17	79039	0	8	3	79040	79169	0	1	279	471	73030	79170	2.31
214501	STR_DF2A_ZOMBIEMIDDLEAGED_49_AN	0	49	26	74553	0	73057	3	17	77916	0	8	3	76130	78731	0	1.2	281	495	73030	78732	2.53
214502	STR_DF2A_ZOMBIEMIDDLEAGEFD_49_AN	0	49	26	74553	0	73057	3	17	77916	0	8	3	76130	78938	0	1	281	495	73030	79101	2.53
214503	STR_DF2A_SHELUKD_49_AN	0	49	27	74553	0	73057	3	17	79171	0	8	3	77927	79172	0	1	283	533	73030	79173	2.08
214504	STR_IDLF3CL_KUILLUS_43_AE	0	43	28	74553	0	73057	5	17	78053	0	7	3	78054	76799	0	1	269	495	73030	76800	2.21
214505	STR_IDLF3CL_KUILLUS_44_AE	0	44	28	74553	0	73057	5	17	78053	0	7	3	78054	76799	0	1	269	495	73030	76800	2.21
214506	STR_IDLF3CL_LEHPARPET_KUILLUS_43_AE	0	43	28	67582	0	73057	10	17	78053	0	7	3	78054	76799	0	1	269	495	73030	76800	2.21
214507	STR_IDLF3CL_LEHPARPET_KUILLUS_44_AE	0	44	28	67582	0	73057	10	17	78053	0	7	3	78054	76799	0	1	269	495	73030	76800	2.21
214508	STR_IDLF3CL_PRETORGREEN_43_AE	0	43	25	74553	0	73057	10	17	77939	0	10	5	77979	76795	0	0.7	281	471	73030	76796	1.9
214509	STR_IDLF3CL_PRETORGREEN_44_AE	0	44	25	74553	0	73057	10	17	77939	0	10	5	77979	76795	0	0.7	281	471	73030	76796	1.9
214510	STR_IDLF3CL_LEHPARPET_PRETORGREEN_43_AE	0	43	25	67582	0	73057	10	17	77939	0	10	5	77979	76795	0	0.7	281	471	73030	76796	1.9
214511	STR_IDLF3CL_LEHPARPET_PRETORGREEN_44_AE	0	44	25	67582	0	73057	10	17	77939	0	10	5	77979	76795	0	0.7	281	471	73030	76796	1.9
214512	STR_IDLF3CL_PRETORVIOLET_43_AE	0	43	25	74553	0	73057	10	17	77939	0	10	5	77979	76795	0	0.7	281	471	73030	78720	1.9
214513	STR_IDLF3CL_PRETORVIOLET_44_AE	0	44	25	74553	0	73057	10	17	77939	0	10	5	77979	76795	0	0.7	281	471	73030	78720	1.9
214514	STR_IDLF3CL_LEHPARPET_PRETORVIOLET_43_AE	0	43	25	67582	0	73057	10	17	77939	0	10	5	77979	76795	0	0.7	281	471	73030	78720	1.9
214515	STR_IDLF3CL_LEHPARPET_PRETORVIOLET_44_AE	0	44	25	67582	0	73057	10	17	77939	0	10	5	77979	76795	0	0.7	281	471	73030	78720	1.9
214516	STR_IDLF3CL_LEHPARWABREEDER_44_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	44	25	67582	0	73026	12	17	78257	0	8	5	73040	78422	0	1	269	471	73030	78435	2.1
214517	STR_IDLF3CL_LEHPARWA_44_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	44	25	67582	0	73026	12	17	78257	0	8	5	73040	78422	0	1	269	471	73030	78435	2.1
214518	STR_IDLF3CL_LEHPARWA_45_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	45	25	67582	0	73026	12	17	78257	0	8	5	73040	78422	0	1	269	471	73030	78435	2.1
214519	STR_IDLF3CL_LEHPARWI_44_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	44	25	67582	0	73026	12	17	78232	0	8	5	73037	73038	0	1	269	471	73030	78421	2.3
214520	STR_IDLF3CL_LEHPARWI_45_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	45	25	67582	0	73026	12	17	78232	0	8	5	73037	73038	0	1	269	471	73030	78421	2.3
214521	STR_IDLF3CL_LEHPARASBREEDER_44_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	44	25	67582	0	73026	12	17	78190	0	8	5	73040	78422	0	1	269	471	73030	78423	1.9
214522	STR_IDLF3CL_LEHPARAS_44_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	44	25	67582	0	73026	12	17	78190	0	8	5	73040	78422	0	1	269	471	73030	78423	1.9
214523	STR_IDLF3CL_LEHPARAS_45_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	45	25	67582	0	73026	12	17	78190	0	8	5	73040	78422	0	1	269	471	73030	78423	1.9
214524	STR_IDLF3CL_LEHPARASHIDE_44_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	44	25	67582	0	73026	12	17	78264	0	8	5	73040	78422	0	1	269	471	73030	78423	1.9
214525	STR_IDLF3CL_LEHPARASHIDE_45_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	45	25	67582	0	73026	12	17	78264	0	8	5	73040	78422	0	1	269	471	73030	78423	1.9
214526	STR_IDLF3CL_LEHPARPR_45_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	45	25	67582	0	73026	12	17	78258	0	8	5	73037	73038	0	1	269	471	73030	78433	2.04
214527	STR_IDLF3CL_LEHPARTESTRESULTM_44_AE	0	44	26	74553	0	73057	12	17	73004	0	7	3	75649	78448	0	1.45	269	471	73030	78449	2.09
214528	STR_IDLF3CL_LEHPARTESTRESULTM_45_AE	0	45	26	74553	0	73057	12	17	73004	0	7	3	75649	78448	0	1.45	269	471	73030	78449	2.09
214529	STR_IDLF3CL_EVENT_KUILLUS_44_AE	0	44	28	74553	0	73057	12	17	78053	0	7	3	78054	76799	0	1	269	495	73030	76800	2.21
214530	STR_ARENA_3F_GUARDDA_45_AN	0	45	25	74553	0	73026	3	17	79174	0	10	8	79175	73048	0	1	269	471	73030	79176	2.1
214531	STR_ARENA_3F_GUARDDA_46_AN	0	46	25	74553	0	73026	3	17	79174	0	10	8	79175	73048	0	1	269	471	73030	79176	2.1
214532	STR_XMASEVENT_RUDOLPH_99_N	0	99	27	73100	0	73057	3	17	79177	0	10	8	79178	79179	0	0.85	269	495	73030	79180	2
214533	STR_XMASEVENT_SHUGOSANTAD_99_N	0	99	25	73100	0	73057	3	17	79181	0	10	8	79182	79183	0	0.85	269	471	73030	79184	2
214534	STR_IDLF3CL_LEHPARWIBREEDER_44_AE	STR_NPCTITLE_LEHPAR_UNKNOWN	44	25	67582	0	73026	12	17	78269	0	8	5	73037	73038	0	1	269	471	73030	78421	2.3
214535	STR_DF2A_TESINONWATCHERDQ_50_N_1	0	50	25	74553	0	73057	4	17	79064	0	8	3	79033	79185	0	1	269	73881	73030	79186	2.42
214536	STR_DF2A_TESINONWATCHERDQ_50_N_2	0	50	25	74553	0	73057	4	17	79064	0	8	3	79033	79185	0	1	269	73881	73030	79186	2.42
214537	STR_DF2A_TESINONWATCHERDQ_50_N_3	0	50	25	74553	0	73057	4	17	79064	0	8	3	79033	79185	0	1	269	73881	73030	79186	2.42
214538	STR_DF2A_TESINONWATCHERDQ_50_N_4	0	50	25	74553	0	73057	4	17	79064	0	8	3	79033	79185	0	1	269	73881	73030	79186	2.42
214539	STR_DF2A_ZOMBIEFARMERD_46_AN	0	46	26	74553	0	73057	3	17	77916	0	7	3	76130	76131	0	1	281	495	73030	78389	2.1
