28	21437	
id	name	desc	icon	itemtype	cashtype	flavor	itemlevel	playerlevel	sex	civ	spell	cd	cdid	stack	quality	tradein	price	sellnpc	deal	breakable	storage	reuse	expire	anim	vfx	sound	lambda
152205553	STR_REC_D_AS_WS_PART_D_DRA_501A	45743	37504	313	0	0	50	15033	0	2	0	0	52	20	2	0	22750	1	0	1	1	1	0	36650	36651	36424	45744
152205554	STR_REC_D_AS_WS_PART_D_DRA_502A	45745	37504	313	0	0	50	15033	0	2	0	0	52	20	2	0	22750	1	0	1	1	1	0	36650	36651	36424	45746
152205555	STR_REC_D_AS_WS_PART_D_DRA_503A	45747	37504	313	0	0	50	15033	0	2	0	0	52	20	2	0	22750	1	0	1	1	1	0	36650	36651	36424	45748
152205556	STR_REC_D_AS_CH_SHOES_D_D_R2_P_50A	45749	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38460	45450	1	0	1	1	1	0	36650	36651	36424	45750
152205557	STR_REC_D_AS_CH_GLOVE_D_D_R2_P_50A	45751	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38460	45450	1	0	1	1	1	0	36650	36651	36424	45752
152205558	STR_REC_D_AS_CH_SHOUL_D_D_R2_P_50A	45753	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38460	45450	1	0	1	1	1	0	36650	36651	36424	45754
152205559	STR_REC_D_AS_CH_PANTS_D_D_R2_P_50A	45755	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38467	68150	1	0	1	1	1	0	36650	36651	36424	45756
152205560	STR_REC_D_AS_CH_TORSO_D_D_R2_P_50A	45757	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38470	90850	1	0	1	1	1	0	36650	36651	36424	45758
152205561	STR_REC_D_AS_CH_HEAD_D_D_R2_P_50A	45759	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38470	90850	1	0	1	1	1	0	36650	36651	36424	45760
152205562	STR_REC_D_AS_PL_SHOES_D_D_R2_P_50A	45761	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38460	45450	1	0	1	1	1	0	36650	36651	36424	45762
152205563	STR_REC_D_AS_PL_GLOVE_D_D_R2_P_50A	45763	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38460	45450	1	0	1	1	1	0	36650	36651	36424	45764
152205564	STR_REC_D_AS_PL_SHOUL_D_D_R2_P_50A	45765	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38460	45450	1	0	1	1	1	0	36650	36651	36424	45766
152205565	STR_REC_D_AS_PL_PANTS_D_D_R2_P_50A	45767	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38467	68150	1	0	1	1	1	0	36650	36651	36424	45768
152205566	STR_REC_D_AS_PL_TORSO_D_D_R2_P_50A	45769	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38470	90850	1	0	1	1	1	0	36650	36651	36424	45770
152205567	STR_REC_D_AS_PL_HEAD_D_D_R2_P_50A	45771	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38470	90850	1	0	1	1	1	0	36650	36651	36424	45772
152205568	STR_REC_D_AS_SHIELD_D_D_R2_P_50A	45773	37504	313	0	0	50	15033	0	2	0	0	52	20	2	38470	90850	1	0	1	1	1	0	36650	36651	36424	45774
152205569	STR_REC_D_AS_CH_SHOES_D_D_L2_P_50A	45775	37587	313	0	0	50	15033	0	2	0	0	52	20	3	37777	54550	1	0	1	1	1	0	36650	36651	36424	45776
152205570	STR_REC_D_AS_CH_GLOVE_D_D_L2_P_50A	45777	37587	313	0	0	50	15033	0	2	0	0	52	20	3	37777	54550	1	0	1	1	1	0	36650	36651	36424	45778
152205571	STR_REC_D_AS_CH_SHOUL_D_D_L2_P_50A	45779	37587	313	0	0	50	15033	0	2	0	0	52	20	3	37777	54550	1	0	1	1	1	0	36650	36651	36424	45780
152205572	STR_REC_D_AS_CH_PANTS_D_D_L2_P_50A	45781	37587	313	0	0	50	15033	0	2	0	0	52	20	3	38495	81750	1	0	1	1	1	0	36650	36651	36424	45782
152205573	STR_REC_D_AS_CH_TORSO_D_D_L2_P_50A	45783	37587	313	0	0	50	15033	0	2	0	0	52	20	3	38498	109000	1	0	1	1	1	0	36650	36651	36424	45784
152205574	STR_REC_D_AS_CH_HEAD_D_D_L2_P_50A	45785	37587	313	0	0	50	15033	0	2	0	0	52	20	3	38498	109000	1	0	1	1	1	0	36650	36651	36424	45786
152205575	STR_REC_D_AS_PL_SHOES_D_D_L2_P_50A	45787	37587	313	0	0	50	15033	0	2	0	0	52	20	3	37777	54550	1	0	1	1	1	0	36650	36651	36424	45788
152205576	STR_REC_D_AS_PL_GLOVE_D_D_L2_P_50A	45789	37587	313	0	0	50	15033	0	2	0	0	52	20	3	37777	54550	1	0	1	1	1	0	36650	36651	36424	45790
152205577	STR_REC_D_AS_PL_SHOUL_D_D_L2_P_50A	45791	37587	313	0	0	50	15033	0	2	0	0	52	20	3	37777	54550	1	0	1	1	1	0	36650	36651	36424	45792
152205578	STR_REC_D_AS_PL_PANTS_D_D_L2_P_50A	45793	37587	313	0	0	50	15033	0	2	0	0	52	20	3	38495	81750	1	0	1	1	1	0	36650	36651	36424	45794
152205579	STR_REC_D_AS_PL_TORSO_D_D_L2_P_50A	45795	37587	313	0	0	50	15033	0	2	0	0	52	20	3	38498	109000	1	0	1	1	1	0	36650	36651	36424	45796
152205580	STR_REC_D_AS_PL_HEAD_D_D_L2_P_50A	45797	37587	313	0	0	50	15033	0	2	0	0	52	20	3	38498	109000	1	0	1	1	1	0	36650	36651	36424	45798
152205581	STR_REC_D_AS_SHIELD_D_D_L2_P_50A	45799	37587	313	0	0	50	15033	0	2	0	0	52	20	3	38498	109000	1	0	1	1	1	0	36650	36651	36424	45800
152205582	STR_REC_D_TA_TA_PART_D_LEA1_01A	45801	37329	314	0	0	10	15033	0	2	0	0	52	20	1	0	100	1	1	1	2	1	0	36650	36651	36424	45802
152205583	STR_REC_D_TA_TA_PART_D_LEA1_02A	45803	37329	314	0	0	11	15033	0	2	0	0	52	20	1	0	100	1	1	1	2	1	0	36650	36651	36424	45804
152205584	STR_REC_D_TA_TA_PART_D_LEA1_03A	45805	37329	314	0	0	12	15033	0	2	0	0	52	20	1	0	100	1	1	1	2	1	0	36650	36651	36424	45806
152205585	STR_REC_D_TA_LT_SHOES_D_N_C2_P_13A	45807	37329	314	0	0	13	15033	0	2	0	0	52	20	1	0	250	1	1	1	2	1	0	36650	36651	36424	45808
152205586	STR_REC_D_TA_LT_GLOVE_D_N_C2_P_13A	45809	37329	314	0	0	13	15033	0	2	0	0	52	20	1	0	250	1	1	1	2	1	0	36650	36651	36424	45810
152205587	STR_REC_D_TA_LT_PANTS_D_N_C2_P_13A	45811	37329	314	0	0	13	15033	0	2	0	0	52	20	1	0	350	1	1	1	2	1	0	36650	36651	36424	45812
152205588	STR_REC_D_TA_LT_TORSO_D_N_C2_P_13A	45813	37329	314	0	0	13	15033	0	2	0	0	52	20	1	0	450	1	1	1	2	1	0	36650	36651	36424	45814
152205589	STR_REC_D_TA_BELT_D_N_C2_P_13A	45815	37329	314	0	0	13	15033	0	2	0	0	52	20	1	0	250	1	1	1	2	1	0	36650	36651	36424	45816
152205590	STR_REC_D_TA_LT_HEAD_D_N_C2_P_13A	45817	37329	314	0	0	13	15033	0	2	0	0	52	20	1	0	450	1	1	1	2	1	0	36650	36651	36424	45818
152205591	STR_REC_D_TA_LT_SHOES_D_N_C2_P_18A	45819	37329	314	0	0	18	15033	0	2	0	0	52	20	1	0	450	1	1	1	2	1	0	36650	36651	36424	45820
152205592	STR_REC_D_TA_LT_GLOVE_D_N_C2_P_18A	45821	37329	314	0	0	18	15033	0	2	0	0	52	20	1	0	450	1	1	1	2	1	0	36650	36651	36424	45822
152205593	STR_REC_D_TA_LT_SHOUL_D_N_C2_P_18A	45823	37329	314	0	0	18	15033	0	2	0	0	52	20	1	0	450	1	1	1	2	1	0	36650	36651	36424	45824
152205594	STR_REC_D_TA_LT_PANTS_D_N_C2_P_18A	45825	37329	314	0	0	18	15033	0	2	0	0	52	20	1	0	650	1	1	1	2	1	0	36650	36651	36424	45826
152205595	STR_REC_D_TA_LT_TORSO_D_N_C2_P_18A	45827	37329	314	0	0	18	15033	0	2	0	0	52	20	1	0	850	1	1	1	2	1	0	36650	36651	36424	45828
152205596	STR_REC_D_TA_BELT_D_N_C2_P_18A	45829	37329	314	0	0	18	15033	0	2	0	0	52	20	1	0	450	1	1	1	2	1	0	36650	36651	36424	45830
152205597	STR_REC_D_TA_LT_HEAD_D_N_C2_P_18A	45831	37329	314	0	0	18	15033	0	2	0	0	52	20	1	0	850	1	1	1	2	1	0	36650	36651	36424	45832
152205598	STR_REC_D_TA_LT_SHOES_D_N_R1_S_16A	45833	37504	314	0	0	16	15033	0	2	0	0	52	20	2	0	400	1	1	1	2	1	0	36650	36651	36424	45834
152205599	STR_REC_D_TA_LT_GLOVE_D_N_R1_S_16A	45835	37504	314	0	0	16	15033	0	2	0	0	52	20	2	0	400	1	1	1	2	1	0	36650	36651	36424	45836
152205600	STR_REC_D_TA_LT_PANTS_D_N_R1_S_16A	45837	37504	314	0	0	16	15033	0	2	0	0	52	20	2	0	600	1	1	1	2	1	0	36650	36651	36424	45838
152205601	STR_REC_D_TA_LT_TORSO_D_N_R1_S_16A	45839	37504	314	0	0	16	15033	0	2	0	0	52	20	2	0	750	1	1	1	2	1	0	36650	36651	36424	45840
152205602	STR_REC_D_TA_BELT_D_N_R1_S_16A	45841	37504	314	0	0	16	15033	0	2	0	0	52	20	2	0	400	1	1	1	2	1	0	36650	36651	36424	45842
152205603	STR_REC_D_TA_LT_HEAD_D_N_R1_S_16A	45843	37504	314	0	0	16	15033	0	2	0	0	52	20	2	0	750	1	1	1	2	1	0	36650	36651	36424	45844
152205604	STR_REC_D_TA_TA_PART_D_LEA2_01A	45845	37329	314	0	0	20	15033	0	2	0	0	52	20	1	0	300	1	1	1	2	1	0	36650	36651	36424	45846
152205605	STR_REC_D_TA_TA_PART_D_LEA2_02A	45847	37329	314	0	0	21	15033	0	2	0	0	52	20	1	0	350	1	1	1	2	1	0	36650	36651	36424	45848
152205606	STR_REC_D_TA_TA_PART_D_LEA2_03A	45849	37329	314	0	0	22	15033	0	2	0	0	52	20	1	0	450	1	1	1	2	1	0	36650	36651	36424	45850
152205607	STR_REC_D_TA_LT_SHOES_D_N_C2_P_23A	45851	37329	314	0	0	23	15033	0	2	0	0	52	20	1	0	1000	1	1	1	2	1	0	36650	36651	36424	45852
152205608	STR_REC_D_TA_LT_GLOVE_D_N_C2_P_23A	45853	37329	314	0	0	23	15033	0	2	0	0	52	20	1	0	1000	1	1	1	2	1	0	36650	36651	36424	45854
152205609	STR_REC_D_TA_LT_SHOUL_D_N_C2_P_23A	45855	37329	314	0	0	23	15033	0	2	0	0	52	20	1	0	1000	1	1	1	2	1	0	36650	36651	36424	45856
152205610	STR_REC_D_TA_LT_PANTS_D_N_C2_P_23A	45857	37329	314	0	0	23	15033	0	2	0	0	52	20	1	0	1500	1	1	1	2	1	0	36650	36651	36424	45858
152205611	STR_REC_D_TA_LT_TORSO_D_N_C2_P_23A	45859	37329	314	0	0	23	15033	0	2	0	0	52	20	1	0	2000	1	1	1	2	1	0	36650	36651	36424	45860
152205612	STR_REC_D_TA_BELT_D_N_C2_P_23A	45861	37329	314	0	0	23	15033	0	2	0	0	52	20	1	0	1000	1	1	1	2	1	0	36650	36651	36424	45862
152205613	STR_REC_D_TA_LT_HEAD_D_N_C2_P_23A	45863	37329	314	0	0	23	15033	0	2	0	0	52	20	1	0	2000	1	1	1	2	1	0	36650	36651	36424	45864
152205614	STR_REC_D_TA_LT_SHOES_D_N_R2_P_23A	45865	37504	314	0	0	23	15033	0	2	0	0	52	20	2	0	1250	1	1	1	2	1	0	36650	36651	36424	45866
152205615	STR_REC_D_TA_LT_GLOVE_D_N_R2_P_23A	45867	37504	314	0	0	23	15033	0	2	0	0	52	20	2	0	1250	1	1	1	2	1	0	36650	36651	36424	45868
152205616	STR_REC_D_TA_LT_SHOUL_D_N_R2_P_23A	45869	37504	314	0	0	23	15033	0	2	0	0	52	20	2	0	1250	1	1	1	2	1	0	36650	36651	36424	45870
152205617	STR_REC_D_TA_LT_PANTS_D_N_R2_P_23A	45871	37504	314	0	0	23	15033	0	2	0	0	52	20	2	0	1900	1	1	1	2	1	0	36650	36651	36424	45872
152205618	STR_REC_D_TA_LT_TORSO_D_N_R2_P_23A	45873	37504	314	0	0	23	15033	0	2	0	0	52	20	2	0	2500	1	1	1	2	1	0	36650	36651	36424	45874
152205619	STR_REC_D_TA_BELT_D_N_R2_P_23A	45875	37504	314	0	0	23	15033	0	2	0	0	52	20	2	0	1250	1	1	1	2	1	0	36650	36651	36424	45876
152205620	STR_REC_D_TA_LT_HEAD_D_N_R2_P_23A	45877	37504	314	0	0	23	15033	0	2	0	0	52	20	2	0	2500	1	1	1	2	1	0	36650	36651	36424	45878
152205621	STR_REC_D_TA_LT_SHOES_D_N_C2_P_28A	45879	37329	314	0	0	28	15033	0	2	0	0	52	20	1	0	2150	1	1	1	2	1	0	36650	36651	36424	45880
152205622	STR_REC_D_TA_LT_GLOVE_D_N_C2_P_28A	45881	37329	314	0	0	28	15033	0	2	0	0	52	20	1	0	2150	1	1	1	2	1	0	36650	36651	36424	45882
152205623	STR_REC_D_TA_LT_SHOUL_D_N_C2_P_28A	45883	37329	314	0	0	28	15033	0	2	0	0	52	20	1	0	2150	1	1	1	2	1	0	36650	36651	36424	45884
152205624	STR_REC_D_TA_LT_PANTS_D_N_C2_P_28A	45885	37329	314	0	0	28	15033	0	2	0	0	52	20	1	0	3200	1	1	1	2	1	0	36650	36651	36424	45886
152205625	STR_REC_D_TA_LT_TORSO_D_N_C2_P_28A	45887	37329	314	0	0	28	15033	0	2	0	0	52	20	1	0	4300	1	1	1	2	1	0	36650	36651	36424	45888
152205626	STR_REC_D_TA_BELT_D_N_C2_P_28A	45889	37329	314	0	0	28	15033	0	2	0	0	52	20	1	0	2150	1	1	1	2	1	0	36650	36651	36424	45890
152205627	STR_REC_D_TA_LT_HEAD_D_N_C2_P_28A	45891	37329	314	0	0	28	15033	0	2	0	0	52	20	1	0	4300	1	1	1	2	1	0	36650	36651	36424	45892
152205628	STR_REC_D_TA_LT_SHOES_D_N_R2_P_28A	45893	37504	314	0	0	28	15033	0	2	0	0	52	20	2	0	2700	1	1	1	2	1	0	36650	36651	36424	45894
152205629	STR_REC_D_TA_LT_GLOVE_D_N_R2_P_28A	45895	37504	314	0	0	28	15033	0	2	0	0	52	20	2	0	2700	1	1	1	2	1	0	36650	36651	36424	45896
152205630	STR_REC_D_TA_LT_SHOUL_D_N_R2_P_28A	45897	37504	314	0	0	28	15033	0	2	0	0	52	20	2	0	2700	1	1	1	2	1	0	36650	36651	36424	45898
152205631	STR_REC_D_TA_LT_PANTS_D_N_R2_P_28A	45899	37504	314	0	0	28	15033	0	2	0	0	52	20	2	0	4000	1	1	1	2	1	0	36650	36651	36424	45900
152205632	STR_REC_D_TA_LT_TORSO_D_N_R2_P_28A	45901	37504	314	0	0	28	15033	0	2	0	0	52	20	2	0	5400	1	1	1	2	1	0	36650	36651	36424	45902
152205633	STR_REC_D_TA_BELT_D_N_R2_P_28A	45903	37504	314	0	0	28	15033	0	2	0	0	52	20	2	0	2700	1	1	1	2	1	0	36650	36651	36424	45904
152205634	STR_REC_D_TA_LT_HEAD_D_N_R2_P_28A	45905	37504	314	0	0	28	15033	0	2	0	0	52	20	2	0	5400	1	1	1	2	1	0	36650	36651	36424	45906
152205635	STR_REC_D_TA_LT_GLOVE_D_N_R1_S_24A	45907	37504	314	0	0	24	15033	0	2	0	0	52	20	2	0	1500	1	1	1	2	1	0	36650	36651	36424	45908
152205636	STR_REC_D_TA_LT_SHOES_D_N_R1_S_26A	45909	37504	314	0	0	26	15033	0	2	0	0	52	20	2	0	2100	1	1	1	2	1	0	36650	36651	36424	45910
152205637	STR_REC_D_TA_LT_PANTS_D_N_R1_S_26A	45911	37504	314	0	0	26	15033	0	2	0	0	52	20	2	0	3100	1	1	1	2	1	0	36650	36651	36424	45912
152205638	STR_REC_D_TA_TA_PART_D_LEA3_01A	45913	37329	314	0	0	30	15033	0	2	0	0	52	20	1	0	1550	1	1	1	2	1	0	36650	36651	36424	45914
152205639	STR_REC_D_TA_TA_PART_D_LEA3_02A	45915	37329	314	0	0	31	15033	0	2	0	0	52	20	1	0	1850	1	1	1	2	1	0	36650	36651	36424	45916
152205640	STR_REC_D_TA_TA_PART_D_LEA3_03A	45917	37329	314	0	0	32	15033	0	2	0	0	52	20	1	0	2200	1	1	1	2	1	0	36650	36651	36424	45918
152205641	STR_REC_D_TA_LT_SHOES_D_N_C2_P_33A	45919	37329	314	0	0	33	15033	0	2	0	0	52	20	1	0	5200	1	1	1	2	1	0	36650	36651	36424	45920
152205642	STR_REC_D_TA_LT_GLOVE_D_N_C2_P_33A	45921	37329	314	0	0	33	15033	0	2	0	0	52	20	1	0	5200	1	1	1	2	1	0	36650	36651	36424	45922
152205643	STR_REC_D_TA_LT_SHOUL_D_N_C2_P_33A	45923	37329	314	0	0	33	15033	0	2	0	0	52	20	1	0	5200	1	1	1	2	1	0	36650	36651	36424	45924
152205644	STR_REC_D_TA_LT_PANTS_D_N_C2_P_33A	45925	37329	314	0	0	33	15033	0	2	0	0	52	20	1	0	7800	1	1	1	2	1	0	36650	36651	36424	45926
152205645	STR_REC_D_TA_LT_TORSO_D_N_C2_P_33A	45927	37329	314	0	0	33	15033	0	2	0	0	52	20	1	0	10350	1	1	1	2	1	0	36650	36651	36424	45928
152205646	STR_REC_D_TA_BELT_D_N_C2_P_33A	45929	37329	314	0	0	33	15033	0	2	0	0	52	20	1	0	5200	1	1	1	2	1	0	36650	36651	36424	45930
152205647	STR_REC_D_TA_LT_HEAD_D_N_C2_P_33A	45931	37329	314	0	0	33	15033	0	2	0	0	52	20	1	0	10350	1	1	1	2	1	0	36650	36651	36424	45932
152205648	STR_REC_D_TA_LT_SHOES_D_N_R2_P_33A	45933	37504	314	0	0	33	15033	0	2	0	0	52	20	2	0	6500	1	1	1	2	1	0	36650	36651	36424	45934
152205649	STR_REC_D_TA_LT_GLOVE_D_N_R2_P_33A	45935	37504	314	0	0	33	15033	0	2	0	0	52	20	2	0	6500	1	1	1	2	1	0	36650	36651	36424	45936
152205650	STR_REC_D_TA_LT_SHOUL_D_N_R2_P_33A	45937	37504	314	0	0	33	15033	0	2	0	0	52	20	2	0	6500	1	1	1	2	1	0	36650	36651	36424	45938
152205651	STR_REC_D_TA_LT_PANTS_D_N_R2_P_33A	45939	37504	314	0	0	33	15033	0	2	0	0	52	20	2	0	9750	1	1	1	2	1	0	36650	36651	36424	45940
152205652	STR_REC_D_TA_LT_TORSO_D_N_R2_P_33A	45941	37504	314	0	0	33	15033	0	2	0	0	52	20	2	0	12950	1	1	1	2	1	0	36650	36651	36424	45942
152205653	STR_REC_D_TA_BELT_D_N_R2_P_33A	45943	37504	314	0	0	33	15033	0	2	0	0	52	20	2	0	6500	1	1	1	2	1	0	36650	36651	36424	45944
152205654	STR_REC_D_TA_LT_HEAD_D_N_R2_P_33A	45945	37504	314	0	0	33	15033	0	2	0	0	52	20	2	0	12950	1	1	1	2	1	0	36650	36651	36424	45946
152205655	STR_REC_D_TA_LT_SHOES_D_N_L2_P_33A	45947	37587	314	0	0	33	15033	0	2	0	0	52	20	3	0	7800	1	1	1	2	1	0	36650	36651	36424	45948
152205656	STR_REC_D_TA_LT_GLOVE_D_N_L2_P_33A	45949	37587	314	0	0	33	15033	0	2	0	0	52	20	3	0	7800	1	1	1	2	1	0	36650	36651	36424	45950
152205657	STR_REC_D_TA_LT_SHOUL_D_N_L2_P_33A	45951	37587	314	0	0	33	15033	0	2	0	0	52	20	3	0	7800	1	1	1	2	1	0	36650	36651	36424	45952
152205658	STR_REC_D_TA_LT_PANTS_D_N_L2_P_33A	45953	37587	314	0	0	33	15033	0	2	0	0	52	20	3	0	11700	1	1	1	2	1	0	36650	36651	36424	45954
152205659	STR_REC_D_TA_LT_TORSO_D_N_L2_P_33A	45955	37587	314	0	0	33	15033	0	2	0	0	52	20	3	0	15550	1	1	1	2	1	0	36650	36651	36424	45956
152205660	STR_REC_D_TA_BELT_D_N_L2_P_33A	45957	37587	314	0	0	33	15033	0	2	0	0	52	20	3	0	7800	1	1	1	2	1	0	36650	36651	36424	45958
152205661	STR_REC_D_TA_LT_HEAD_D_N_L2_P_33A	45959	37587	314	0	0	33	15033	0	2	0	0	52	20	3	0	15550	1	1	1	2	1	0	36650	36651	36424	45960
152205662	STR_REC_D_TA_LT_SHOES_D_N_C2_P_38A	45961	37329	314	0	0	38	15033	0	2	0	0	52	20	1	0	14300	1	1	1	2	1	0	36650	36651	36424	45962
152205663	STR_REC_D_TA_LT_GLOVE_D_N_C2_P_38A	45963	37329	314	0	0	38	15033	0	2	0	0	52	20	1	0	14300	1	1	1	2	1	0	36650	36651	36424	45964
152205664	STR_REC_D_TA_LT_SHOUL_D_N_C2_P_38A	45965	37329	314	0	0	38	15033	0	2	0	0	52	20	1	0	14300	1	1	1	2	1	0	36650	36651	36424	45966
152205665	STR_REC_D_TA_LT_PANTS_D_N_C2_P_38A	45967	37329	314	0	0	38	15033	0	2	0	0	52	20	1	0	21450	1	1	1	2	1	0	36650	36651	36424	45968
152205666	STR_REC_D_TA_LT_TORSO_D_N_C2_P_38A	45969	37329	314	0	0	38	15033	0	2	0	0	52	20	1	0	28550	1	1	1	2	1	0	36650	36651	36424	45970
152205667	STR_REC_D_TA_BELT_D_N_C2_P_38A	45971	37329	314	0	0	38	15033	0	2	0	0	52	20	1	0	14300	1	1	1	2	1	0	36650	36651	36424	45972
152205668	STR_REC_D_TA_LT_HEAD_D_N_C2_P_38A	45973	37329	314	0	0	38	15033	0	2	0	0	52	20	1	0	28550	1	1	1	2	1	0	36650	36651	36424	45974
152205669	STR_REC_D_TA_LT_SHOES_D_N_R2_P_38A	45975	37504	314	0	0	38	15033	0	2	0	0	52	20	2	0	17900	1	1	1	2	1	0	36650	36651	36424	45976
152205670	STR_REC_D_TA_LT_GLOVE_D_N_R2_P_38A	45977	37504	314	0	0	38	15033	0	2	0	0	52	20	2	0	17900	1	1	1	2	1	0	36650	36651	36424	45978
152205671	STR_REC_D_TA_LT_SHOUL_D_N_R2_P_38A	45979	37504	314	0	0	38	15033	0	2	0	0	52	20	2	0	17900	1	1	1	2	1	0	36650	36651	36424	45980
152205672	STR_REC_D_TA_LT_PANTS_D_N_R2_P_38A	45981	37504	314	0	0	38	15033	0	2	0	0	52	20	2	0	26850	1	1	1	2	1	0	36650	36651	36424	45982
152205673	STR_REC_D_TA_LT_TORSO_D_N_R2_P_38A	45983	37504	314	0	0	38	15033	0	2	0	0	52	20	2	0	35700	1	1	1	2	1	0	36650	36651	36424	45984
152205674	STR_REC_D_TA_BELT_D_N_R2_P_38A	45985	37504	314	0	0	38	15033	0	2	0	0	52	20	2	0	17900	1	1	1	2	1	0	36650	36651	36424	45986
152205675	STR_REC_D_TA_LT_HEAD_D_N_R2_P_38A	45987	37504	314	0	0	38	15033	0	2	0	0	52	20	2	0	35700	1	1	1	2	1	0	36650	36651	36424	45988
152205676	STR_REC_D_TA_LT_SHOES_D_N_L2_P_38A	45989	37587	314	0	0	38	15033	0	2	0	0	52	20	3	0	21450	1	1	1	2	1	0	36650	36651	36424	45990
152205677	STR_REC_D_TA_LT_GLOVE_D_N_L2_P_38A	45991	37587	314	0	0	38	15033	0	2	0	0	52	20	3	0	21450	1	1	1	2	1	0	36650	36651	36424	45992
152205678	STR_REC_D_TA_LT_SHOUL_D_N_L2_P_38A	45993	37587	314	0	0	38	15033	0	2	0	0	52	20	3	0	21450	1	1	1	2	1	0	36650	36651	36424	45994
152205679	STR_REC_D_TA_LT_PANTS_D_N_L2_P_38A	45995	37587	314	0	0	38	15033	0	2	0	0	52	20	3	0	32200	1	1	1	2	1	0	36650	36651	36424	45996
152205680	STR_REC_D_TA_LT_TORSO_D_N_L2_P_38A	45997	37587	314	0	0	38	15033	0	2	0	0	52	20	3	0	42850	1	1	1	2	1	0	36650	36651	36424	45998
152205681	STR_REC_D_TA_BELT_D_N_L2_P_38A	45999	37587	314	0	0	38	15033	0	2	0	0	52	20	3	0	21450	1	1	1	2	1	0	36650	36651	36424	46000
152205682	STR_REC_D_TA_LT_HEAD_D_N_L2_P_38A	46001	37587	314	0	0	38	15033	0	2	0	0	52	20	3	0	42850	1	1	1	2	1	0	36650	36651	36424	46002
152205683	STR_REC_D_TA_LT_GLOVE_D_N_R1_S_31A	46003	37504	314	0	0	31	15033	0	2	0	0	52	20	2	0	4650	1	1	1	2	1	0	36650	36651	36424	46004
152205684	STR_REC_D_TA_BELT_D_N_R1_S_31A	46005	37504	314	0	0	31	15033	0	2	0	0	52	20	2	0	4650	1	1	1	2	1	0	36650	36651	36424	46006
152205685	STR_REC_D_TA_LT_SHOUL_D_N_R1_S_37A	46007	37504	314	0	0	37	15033	0	2	0	0	52	20	2	0	15900	1	1	1	2	1	0	36650	36651	36424	46008
152205686	STR_REC_D_TA_LT_TORSO_D_N_R1_S_37A	46009	37504	314	0	0	37	15033	0	2	0	0	52	20	2	0	31700	1	1	1	2	1	0	36650	36651	36424	46010
152205687	STR_REC_D_TA_LT_SHOUL_D_N_L1_S_34A	46011	37587	314	0	0	34	15033	0	2	0	0	52	20	3	0	10050	1	1	1	2	1	0	36650	36651	36424	46012
152205688	STR_REC_D_TA_LT_TORSO_D_N_L1_S_34A	46013	37587	314	0	0	34	15033	0	2	0	0	52	20	3	0	20100	1	1	1	2	1	0	36650	36651	36424	46014
152205689	STR_REC_D_TA_LT_HEAD_D_N_L1_S_39A	46015	37587	314	0	0	39	15033	0	2	0	0	52	20	3	0	49350	1	1	1	2	1	0	36650	36651	36424	46016
152205690	STR_REC_D_TA_TA_PART_D_LEA4_01A	46017	37329	314	0	0	40	15033	0	2	0	0	52	20	1	0	9950	1	1	1	2	1	0	36650	36651	36424	46018
152205691	STR_REC_D_TA_TA_PART_D_LEA4_02A	46019	37329	314	0	0	41	15033	0	2	0	0	52	20	1	0	11450	1	1	1	2	1	0	36650	36651	36424	46020
152205692	STR_REC_D_TA_TA_PART_D_LEA4_03A	46021	37329	314	0	0	42	15033	0	2	0	0	52	20	1	0	13200	1	1	1	2	1	0	36650	36651	36424	46022
152205693	STR_REC_D_TA_LT_SHOES_D_N_C2_P_43A	46023	37329	314	0	0	43	15033	0	2	0	0	52	20	1	0	28750	1	1	1	2	1	0	36650	36651	36424	46024
152205694	STR_REC_D_TA_LT_GLOVE_D_N_C2_P_43A	46025	37329	314	0	0	43	15033	0	2	0	0	52	20	1	0	28750	1	1	1	2	1	0	36650	36651	36424	46026
152205695	STR_REC_D_TA_LT_SHOUL_D_N_C2_P_43A	46027	37329	314	0	0	43	15033	0	2	0	0	52	20	1	0	28750	1	1	1	2	1	0	36650	36651	36424	46028
152205696	STR_REC_D_TA_LT_PANTS_D_N_C2_P_43A	46029	37329	314	0	0	43	15033	0	2	0	0	52	20	1	0	43100	1	1	1	2	1	0	36650	36651	36424	46030
152205697	STR_REC_D_TA_LT_TORSO_D_N_C2_P_43A	46031	37329	314	0	0	43	15033	0	2	0	0	52	20	1	0	57450	1	1	1	2	1	0	36650	36651	36424	46032
152205698	STR_REC_D_TA_BELT_D_N_C2_P_43A	46033	37329	314	0	0	43	15033	0	2	0	0	52	20	1	0	28750	1	1	1	2	1	0	36650	36651	36424	46034
152205699	STR_REC_D_TA_LT_HEAD_D_N_C2_P_43A	46035	37329	314	0	0	43	15033	0	2	0	0	52	20	1	0	57450	1	1	1	2	1	0	36650	36651	36424	46036
