6	5343	
id	staticid	npcid	position	bound	type
210030000	1503	0	203374	202187	137930
210030000	1464	0	203375	202187	137930
210030000	1044	0	203376	202189	137930
210030000	1368	0	203377	202187	137930
210030000	1523	0	203378	202189	137930
210030000	1520	0	203379	202189	137930
210030000	1501	0	203380	202187	137930
210030000	1506	0	203381	202187	137930
210030000	1359	0	203382	202189	137930
210030000	1502	0	203383	202187	137930
210030000	1505	0	203384	202187	137930
210030000	1499	0	203385	202187	137930
210030000	1518	0	203386	202187	137930
210030000	1422	0	203387	202187	137930
210030000	1045	0	203388	202187	137930
210030000	1374	0	203389	202189	137930
210030000	1046	0	203390	202187	137930
210030000	1511	0	203391	202187	137930
210030000	1047	0	203392	202187	137930
210030000	1361	0	203393	202187	137930
210030000	1351	0	203394	202187	137930
210030000	1476	0	203395	202187	137930
210030000	1364	0	203396	202187	137930
210030000	1441	0	203397	202187	137930
210030000	1484	0	203398	202187	137930
210030000	1372	0	203399	202187	137930
210030000	1363	0	203400	202187	137930
210030000	1362	0	203401	202187	137930
210030000	1482	0	203402	202187	137930
210030000	1048	0	203403	202187	137930
210030000	1507	0	203404	202187	137930
210030000	1049	0	203405	202187	137930
210030000	1339	0	203406	202187	137930
210030000	1365	0	203407	202187	137930
210030000	1519	0	203408	202187	137930
210030000	1370	0	203409	202187	137930
210030000	1494	0	203410	202187	137930
210030000	1510	0	203411	202187	137930
210030000	1485	0	203412	202187	137930
210030000	1514	0	203413	202187	137930
210030000	1424	0	203414	202189	137930
210030000	1050	0	203415	202187	137930
210030000	1394	0	203416	202187	137930
210030000	1051	0	203417	202187	137930
210030000	1366	0	203418	202187	137930
210030000	1443	0	203419	202187	137930
210030000	1398	0	203420	202187	137930
210030000	1350	0	203421	202187	137930
210030000	1522	0	203422	202189	137930
210040000	589	700209	203423	85665	202159
210040000	566	700207	203424	85506	202159
210040000	665	700195	203425	85698	202159
210040000	1409	700513	203426	80527	202159
210040000	596	700209	203427	85665	202159
210040000	754	700196	203428	85701	202159
210040000	1320	700197	203429	85730	202159
210040000	795	700209	203430	85719	202159
210040000	312	700356	203431	85865	202159
210040000	770	700202	203432	85706	202159
210040000	746	700220	203433	85717	202159
210040000	581	700209	203434	85665	202159
210040000	756	700207	203435	85506	202159
210040000	786	700201	203436	85706	202159
210040000	776	700205	203437	85713	202159
210040000	745	700220	203438	85717	202159
210040000	789	700202	203439	85706	202159
210040000	758	700207	203440	85506	202159
210040000	1585	700818	203441	81625	202159
210040000	881	700205	203442	85713	202159
210040000	778	700201	203443	85706	202159
210040000	1025	700201	203444	85706	202159
210040000	591	700209	203445	85719	202159
210040000	1404	730191	203446	203447	202159
210040000	633	700360	203448	85537	202159
210040000	732	700220	203449	85717	202159
210040000	567	700209	203450	85665	202159
210040000	772	700205	203451	85713	202159
210040000	733	700220	203452	85717	202159
210040000	724	700220	203453	85717	202159
210040000	1622	700820	203454	81625	202159
210040000	302	700220	203455	85717	202159
210040000	996	700025	203456	81625	202159
210040000	1325	700197	203457	85730	202159
210040000	664	700195	203458	85698	202159
210040000	792	700209	203459	85719	202159
210040000	819	700201	203460	85706	202159
210040000	278	700195	203461	85698	202159
210040000	586	700209	203462	85665	202159
210040000	780	700202	203463	85706	202159
210040000	61	700197	203464	85730	202159
210040000	729	700220	203465	85717	202159
210040000	580	700209	203466	85665	202159
210040000	768	700224	203467	85710	202159
210040000	775	700207	203468	85506	202159
210040000	750	700220	203469	85717	202159
210040000	590	700209	203470	85665	202159
210040000	575	700207	203471	85506	202159
210040000	576	700272	203472	85819	202159
210040000	726	700220	203473	85717	202159
210040000	769	700207	203474	85506	202159
210040000	676	700195	203475	85698	202159
210040000	736	700220	203476	85717	202159
210040000	1328	700197	203477	85730	202159
210040000	299	700357	203478	85865	202159
210040000	740	700220	203479	85717	202159
210040000	1013	700205	203480	85713	202159
210040000	593	700209	203481	85665	202159
210040000	666	700195	203482	85698	202159
210040000	749	700220	203483	85717	202159
210040000	1329	700197	203484	85730	202159
210040000	672	700195	203485	85698	202159
210040000	728	700220	203486	85717	202159
210040000	723	700220	203487	85717	202159
210040000	747	700220	203488	85717	202159
210040000	798	700000	203489	85407	202159
210040000	801	700192	203490	80872	202159
210040000	779	700201	203491	85706	202159
210040000	540	700270	203492	85815	202159
210040000	737	700220	203493	85717	202159
210040000	1023	700205	203494	85713	202159
210040000	739	700220	203495	85717	202159
210040000	722	700220	203496	85717	202159
210040000	741	700220	203497	85717	202159
210040000	742	700220	203498	85717	202159
210040000	777	700202	203499	85706	202159
210040000	181	730133	203500	202158	202159
210040000	766	700225	203501	85710	202159
210040000	574	700207	203502	85506	202159
210040000	671	700195	203503	85698	202159
210040000	678	700195	203504	85698	202159
210040000	287	700209	203505	85665	202159
210040000	1020	700218	203506	85669	202159
210040000	570	700207	203507	85506	202159
210040000	774	700205	203508	85713	202159
210040000	761	700223	203509	85710	202159
210040000	751	700024	203510	81625	202159
210040000	794	700195	203511	85698	202159
210040000	1617	700564	203512	86162	202159
210040000	1322	700197	203513	85730	202159
210040000	573	700207	203514	85506	202159
210040000	765	700205	203515	85713	202159
210040000	1019	700000	203516	85407	202159
210040000	582	700209	203517	85665	202159
210040000	1620	700819	203518	81625	202159
210040000	788	700201	203519	85706	202159
210040000	1317	700197	203520	85730	202159
210040000	598	700220	203521	85717	202159
210040000	674	700195	203522	85698	202159
210040000	1014	700205	203523	85713	202159
210040000	744	700220	203524	85717	202159
210040000	670	700195	203525	85698	202159
210040000	578	700209	203526	85665	202159
210040000	735	700220	203527	85717	202159
210040000	679	700195	203528	85698	202159
210040000	488	700193	203529	85499	202159
210040000	584	700209	203530	85665	202159
210040000	206	730061	203531	203532	202159
210040000	731	700220	203533	85717	202159
210040000	493	730186	203534	81987	202159
210040000	592	700209	203535	85665	202159
210040000	273	700195	203536	85698	202159
210040000	793	700209	203537	85719	202159
210040000	579	700209	203538	85665	202159
210040000	673	700195	203539	85698	202159
210040000	820	700205	203540	85713	202159
210040000	743	700220	203541	85717	202159
210040000	571	700207	203542	85506	202159
210040000	1327	700197	203543	85730	202159
210040000	1316	700197	203544	85730	202159
210040000	785	700202	203545	85706	202159
210040000	148	700197	203546	85730	202159
210040000	668	700195	203547	85698	202159
210040000	1240	730189	203548	203447	202159
210040000	300	700358	203549	85865	202159
210040000	585	700209	203550	85665	202159
210040000	764	700205	203551	85713	202159
210040000	594	700209	203552	85719	202159
210040000	767	700205	203553	85713	202159
210040000	763	700205	203554	85713	202159
210040000	577	700027	203555	81625	202159
210040000	997	700205	203556	85713	202159
210040000	314	700364	203557	203558	202159
210040000	787	700202	203559	85706	202159
210040000	1241	730190	203560	203447	202159
210040000	663	700195	203561	85698	202159
210040000	588	700209	203562	85665	202159
210040000	587	700209	203563	85665	202159
210040000	771	700205	203564	85713	202159
210040000	542	700026	203565	81625	202159
210040000	773	700222	203566	85710	202159
210040000	292	700209	203567	85665	202159
210040000	757	730033	203568	86106	202159
210040000	753	700000	203569	85407	202159
210040000	720	700220	203570	85717	202159
210040000	919	730034	203571	85746	202159
210040000	583	700209	203572	85665	202159
210040000	738	700220	203573	85717	202159
210040000	995	700207	203574	85506	202159
210040000	1144	700239	203575	85767	202159
210040000	565	700207	203576	85506	202159
210040000	1024	700205	203577	85713	202159
210040000	783	700209	203578	85665	202159
210040000	760	700207	203579	85506	202159
210040000	667	700195	203580	85698	202159
210040000	1319	700197	203581	85730	202159
210040000	1321	700197	203582	85730	202159
210040000	725	700220	203583	85717	202159
210040000	187	730141	203584	85499	202159
210040000	597	700209	203585	85719	202159
210040000	677	700207	203586	85506	202159
210040000	755	700227	203587	85710	202159
210040000	796	700209	203588	85719	202159
210040000	572	700207	203589	85506	202159
210040000	1141	700282	203590	81627	202159
210040000	1142	700217	203591	85865	202159
210040000	1326	700197	203592	85730	202159
210040000	781	700201	203593	85706	202159
210040000	759	700221	203594	85710	202159
210040000	784	700201	203595	85706	202159
210040000	281	730040	203596	0	202159
210040000	1022	730134	203597	202158	202159
210040000	762	700226	203598	85710	202159
210040000	797	700209	203599	85719	202159
210040000	313	730132	203600	85806	202159
210040000	730	700220	203601	85717	202159
210040000	1318	700197	203602	85730	202159
210040000	790	700202	203603	85706	202159
210040000	870	0	203604	202187	137930
210040000	986	0	203605	202189	137930
210040000	203	0	203606	202187	137930
210040000	877	0	203607	202187	137930
210040000	843	0	203608	202187	137930
210040000	447	0	203609	202189	137930
210040000	964	0	203610	202187	137930
210040000	842	0	203611	202187	137930
210040000	854	0	203612	202187	137930
210040000	938	0	203613	202187	137930
210040000	837	0	203614	202187	137930
210040000	980	0	203615	202189	137930
210040000	826	0	203616	202187	137930
210040000	1006	0	203617	202187	137930
210040000	529	0	203618	202187	137930
210040000	911	0	203619	202187	137930
210040000	913	0	203620	202187	137930
210040000	907	0	203621	202187	137930
210040000	858	0	203622	202187	137930
210040000	822	0	203623	202187	137930
210040000	848	0	203624	202187	137930
210040000	864	0	203625	202187	137930
210040000	609	0	203626	202189	137930
210040000	791	0	203627	202187	137930
210040000	207	0	203628	202187	137930
210040000	918	0	203629	202187	137930
210040000	908	0	203630	202187	137930
210040000	958	0	203631	202187	137930
210040000	828	0	203632	202187	137930
210040000	916	0	203633	202187	137930
210040000	961	0	203634	202187	137930
210040000	893	0	203635	202187	137930
210040000	855	0	203636	202187	137930
210040000	960	0	203637	202187	137930
210040000	839	0	203638	202187	137930
210040000	899	0	203639	202187	137930
210040000	1528	0	203640	202187	137930
210040000	230	0	203641	202187	137930
210040000	1180	0	203642	202187	137930
210040000	946	0	203643	202187	137930
210040000	937	0	203644	202187	137930
210040000	833	0	203645	202187	137930
210040000	897	0	203646	202187	137930
210040000	968	0	203647	202189	137930
210040000	885	0	203648	202187	137930
210040000	976	0	203649	202189	137930
210040000	967	0	203650	202189	137930
210040000	971	0	203651	202187	137930
210040000	625	0	203652	202189	137930
210040000	850	0	203653	202187	137930
210040000	874	0	203654	202187	137930
210040000	871	0	203655	202187	137930
210040000	869	0	203656	202187	137930
210040000	184	0	203657	202187	137930
210040000	519	0	203658	202189	137930
210040000	827	0	203659	202187	137930
210040000	974	0	203660	202189	137930
210040000	900	0	203661	202187	137930
210040000	917	0	203662	202187	137930
210040000	185	0	203663	202187	137930
210040000	890	0	203664	202187	137930
210040000	982	0	203665	202189	137930
210040000	119	0	203666	202187	137930
210040000	963	0	203667	202187	137930
210040000	912	0	203668	202187	137930
210040000	1012	0	203669	202187	137930
210040000	895	0	203670	202187	137930
210040000	215	0	203671	202187	137930
210040000	860	0	203672	202187	137930
210040000	999	0	203673	202187	137930
210040000	538	0	203674	202187	137930
210040000	978	0	203675	202189	137930
210040000	878	0	203676	202187	137930
210040000	186	0	203677	202187	137930
210040000	1000	0	203678	202187	137930
210040000	190	0	203679	202187	137930
210040000	873	0	203680	202187	137930
210040000	660	0	203681	202189	137930
210040000	969	0	203682	202189	137930
210040000	942	0	203683	202187	137930
210040000	175	0	203684	202187	137930
210040000	831	0	203685	202187	137930
210040000	1010	0	203686	202187	137930
210040000	170	0	203687	202187	137930
210040000	947	0	203688	202187	137930
210040000	782	0	203689	202187	137930
210040000	522	0	203690	202189	137930
210040000	630	0	203691	202189	137930
210040000	966	0	203692	202187	137930
210040000	823	0	203693	202187	137930
210040000	915	0	203694	202187	137930
210040000	944	0	203695	202187	137930
210040000	601	0	203696	202189	137930
210040000	192	0	203697	202187	137930
210040000	844	0	203698	202189	137930
210040000	509	0	203699	202189	137930
210040000	1007	0	203700	202187	137930
210040000	712	0	203701	202189	137930
210040000	1009	0	203702	202187	137930
210040000	866	0	203703	202187	137930
210040000	838	0	203704	202187	137930
210040000	656	0	203705	202189	137930
210040000	975	0	203706	202189	137930
210040000	533	0	203707	202189	137930
210040000	959	0	203708	202187	137930
210040000	876	0	203709	202187	137930
210040000	903	0	203710	202187	137930
210040000	857	0	203711	202187	137930
210040000	972	0	203712	202189	137930
210040000	655	0	203713	202189	137930
210040000	455	0	203714	202187	137930
210040000	962	0	203715	202187	137930
210040000	499	0	203716	202189	137930
210040000	537	0	203717	202187	137930
210040000	979	0	203718	202189	137930
210040000	237	0	203719	202187	137930
210040000	1005	0	203720	202187	137930
210040000	262	0	203721	202187	137930
210040000	939	0	203722	202187	137930
210040000	356	0	203723	202187	137930
210040000	888	0	203724	202187	137930
210040000	172	0	203725	202187	137930
210040000	905	0	203726	202187	137930
210040000	936	0	203727	202187	137930
210040000	180	0	203728	202187	137930
210040000	898	0	203729	202187	137930
210040000	943	0	203730	202187	137930
210040000	896	0	203731	202187	137930
210040000	872	0	203732	202187	137930
210040000	1520	0	203733	202189	137930
210040000	868	0	203734	202187	137930
210040000	955	0	203735	202189	137930
210040000	949	0	203736	202187	137930
210040000	901	0	203737	202187	137930
210040000	398	0	203738	202189	137930
210040000	355	0	203739	202187	137930
210040000	956	0	203740	202187	137930
210040000	108	0	203741	202187	137930
210040000	948	0	203742	202187	137930
210040000	1512	0	203743	202187	137930
210040000	1749	0	203744	202187	137930
210040000	883	0	203745	202187	137930
210040000	189	0	203746	202187	137930
210040000	887	0	203747	202187	137930
210040000	945	0	203748	202187	137930
210040000	992	0	203749	202187	137930
210040000	1003	0	203750	202187	137930
210040000	902	0	203751	202187	137930
210040000	914	0	203752	202187	137930
210040000	836	0	203753	202187	137930
210040000	183	0	203754	202187	137930
210040000	521	0	203755	202189	137930
210040000	884	0	203756	202187	137930
210040000	523	0	203757	202187	137930
210040000	852	0	203758	202187	137930
210040000	846	0	203759	202187	137930
210040000	835	0	203760	202189	137930
210040000	853	0	203761	202187	137930
210040000	983	0	203762	202189	137930
210040000	891	0	203763	202187	137930
210040000	1511	0	203764	202187	137930
210040000	856	0	203765	202187	137930
210040000	824	0	203766	202187	137930
210040000	894	0	203767	202187	137930
210040000	658	0	203768	202189	137930
210040000	977	0	203769	202189	137930
210040000	1002	0	203770	202187	137930
210040000	859	0	203771	202187	137930
210040000	886	0	203772	202187	137930
210040000	261	0	203773	202187	137930
210040000	985	0	203774	202189	137930
210040000	973	0	203775	202189	137930
210040000	512	0	203776	202189	137930
210040000	15	0	203777	202187	137930
210040000	950	0	203778	202187	137930
210040000	834	0	203779	202189	137930
210040000	145	0	203780	202187	137930
210040000	840	0	203781	202187	137930
210040000	984	0	203782	202189	137930
210040000	889	0	203783	202187	137930
210040000	1011	0	203784	202187	137930
210040000	1004	0	203785	202187	137930
210040000	653	0	203786	202189	137930
210040000	880	0	203787	202187	137930
210040000	909	0	203788	202187	137930
210040000	845	0	203789	202189	137930
210040000	862	0	203790	202187	137930
210040000	863	0	203791	202187	137930
210040000	957	0	203792	202187	137930
210040000	861	0	203793	202187	137930
210040000	867	0	203794	202187	137930
210040000	875	0	203795	202187	137930
210040000	188	0	203796	202187	137930
210040000	940	0	203797	202187	137930
210040000	1008	0	203798	202187	137930
210040000	849	0	203799	202187	137930
210040000	829	0	203800	202187	137930
210040000	906	0	203801	202187	137930
210040000	1770	0	203802	202187	137930
210040000	748	0	203803	202187	137930
210040000	904	0	203804	202187	137930
210040000	821	0	203805	202187	137930
210040000	981	0	203806	202189	137930
210040000	970	0	203807	202187	137930
210040000	865	0	203808	202187	137930
210040000	965	0	203809	202187	137930
210040000	210	0	203810	202187	137930
210040000	841	0	203811	202187	137930
210040000	935	0	203812	202187	137930
210040000	851	0	203813	202187	137930
210040000	892	0	203814	202187	137930
210040000	1001	0	203815	202187	137930
210040000	941	0	203816	202187	137930
210040000	910	0	203817	202187	137930
210050000	246	700605	203818	85419	202159
210050000	162	700609	203819	85894	202159
210050000	2357	700908	203820	85996	202159
210050000	142	700625	203821	86234	202159
210050000	165	700629	203822	86240	202159
210050000	383	257495	203823	81646	202159
210050000	383	257496	203823	81646	202159
210050000	383	257497	203823	81646	202159
210050000	2376	700910	203824	85719	202159
210050000	614	700623	203825	203826	202159
210050000	204	730295	203827	203828	202159
210050000	611	730228	203829	86302	202159
210050000	526	700609	203830	85894	202159
210050000	68	700601	203831	86135	202159
210050000	62	700601	203832	86135	202159
210050000	213	700615	203833	85894	202159
210050000	1500	730296	203834	203835	202159
210050000	372	258230	203836	203837	203838
210050000	372	258231	203836	203837	203838
210050000	372	258232	203836	203837	203838
210050000	2373	700910	203839	85719	202159
210050000	616	700620	203840	86225	202159
210050000	2380	700910	203841	85719	202159
210050000	2348	700908	203842	85996	202159
210050000	2354	700908	203843	85996	202159
210050000	125	700615	203844	85894	202159
210050000	379	258230	203845	203837	203838
210050000	379	258231	203845	203837	203838
210050000	379	258232	203845	203837	203838
210050000	615	700622	203846	202158	202159
210050000	74	700601	203847	86135	202159
210050000	268	730241	203848	86938	202159
210050000	1315	730485	203849	86993	202159
210050000	3576	700609	203850	85894	202159
210050000	76	700615	203851	85894	202159
210050000	139	700616	203852	202158	202159
210050000	156	700630	203853	86240	202159
210050000	64	700601	203854	86135	202159
210050000	478	257195	203855	81646	202159
210050000	478	257196	203855	81646	202159
210050000	478	257197	203855	81646	202159
210050000	2362	700908	203856	85996	202159
210050000	100	700601	203857	86135	202159
210050000	437	258230	203858	203837	203838
210050000	437	258231	203858	203837	203838
210050000	437	258232	203858	203837	203838
210050000	363	257501	203859	81635	203860
210050000	373	257502	203859	81635	203860
210050000	479	257503	203861	81635	203860
210050000	206	700747	203862	86323	202159
210050000	756	700545	203863	203864	202159
210050000	79	700615	203865	85894	202159
210050000	2382	700910	203866	85719	202159
210050000	72	700601	203867	86135	202159
210050000	2375	700910	203868	85719	202159
210050000	2391	700912	203869	203870	202159
210050000	2385	700915	203871	85494	202159
210050000	514	700609	203872	85894	202159
210050000	90	700601	203873	86135	202159
210050000	2364	700908	203874	85996	202159
210050000	126	700615	203875	85894	202159
210050000	619	700609	203876	85894	202159
210050000	649	700614	203877	85688	202159
210050000	2333	217095	203878	80872	202159
210050000	2333	217096	203878	80872	202159
210050000	88	700601	203879	86135	202159
210050000	369	257204	203880	81635	203860
210050000	477	257205	203880	81635	203860
210050000	385	257206	203880	81635	203860
210050000	81	700615	203881	85894	202159
210050000	516	700609	203882	85894	202159
210050000	2292	700545	203883	203864	202159
210050000	476	257504	203884	81635	203860
210050000	364	257505	203884	81635	203860
210050000	482	257506	203884	81635	203860
210050000	109	700601	203885	86135	202159
210050000	52	700615	203886	85894	202159
210050000	2358	700908	203887	85996	202159
210050000	2361	700908	203888	85996	202159
210050000	511	700609	203889	85894	202159
210050000	2312	700545	203890	203864	202159
210050000	1200	730256	203891	203892	202159
210050000	136	700615	203893	85894	202159
210050000	51	700615	203894	85894	202159
210050000	99	700601	203895	86135	202159
210050000	89	700601	203896	86135	202159
210050000	2371	700910	203897	85719	202159
210050000	101	700601	203898	86135	202159
210050000	158	700609	203899	85894	202159
210050000	94	700601	203900	86135	202159
210050000	127	730277	203901	203902	202159
210050000	621	798901	203903	203904	202159
210050000	509	700743	203905	86143	202159
210050000	525	700612	203906	85688	202159
210050000	1039	700545	203907	203864	202159
210050000	1215	748009	203908	202158	202159
210050000	1238	700615	203909	85894	202159
210050000	1174	700545	203910	203864	202159
210050000	174	700601	203911	86135	202159
210050000	75	700615	203912	85894	202159
210050000	61	700601	203913	86135	202159
210050000	137	700615	203914	85894	202159
210050000	205	700746	203915	86323	202159
210050000	160	700609	203916	85894	202159
210050000	83	700615	203917	85894	202159
210050000	128	700615	203918	85894	202159
210050000	1425	730297	203919	203835	202159
210050000	1464	282123	203920	203921	202159
210050000	2372	700910	203922	85719	202159
210050000	2369	700910	203923	85719	202159
210050000	443	730279	203924	203925	202159
210050000	141	700626	203926	86234	202159
210050000	390	257239	203927	203837	203838
210050000	390	257240	203927	203837	203838
210050000	390	257241	203927	203837	203838
210050000	1213	700601	203928	86135	202159
210050000	2363	700908	203929	85996	202159
210050000	168	730223	203930	86920	202159
210050000	120	700615	203931	85894	202159
210050000	2390	700911	203932	203870	202159
210050000	2383	700910	203933	85719	202159
210050000	2350	700908	203934	85996	202159
210050000	2360	700908	203935	85996	202159
210050000	167	700609	203936	85894	202159
210050000	155	700609	203937	85894	202159
210050000	377	257236	203938	203837	203838
210050000	377	257237	203938	203837	203838
210050000	377	257238	203938	203837	203838
210050000	564	700000	203939	85407	202159
210050000	65	700601	203940	86135	202159
210050000	2353	700908	203941	85996	202159
210050000	153	700609	203942	85894	202159
210050000	132	700615	203943	85894	202159
210050000	157	700609	203944	85894	202159
210050000	166	700609	203945	85894	202159
210050000	345	700617	203946	86221	202159
210050000	510	700609	203947	85894	202159
210050000	2343	730323	203948	85580	202159
210050000	480	257507	203949	81635	203860
210050000	371	257508	203949	81635	203860
210050000	386	257509	203949	81635	203860
210050000	2384	700910	203950	85719	202159
210050000	163	730225	203951	86920	202159
210050000	520	700609	203952	85894	202159
210050000	16	730299	203953	203835	202159
210050000	523	700609	203954	85894	202159
210050000	59	700601	203955	86135	202159
210050000	2387	700917	203956	85494	202159
210050000	82	700615	203957	85894	202159
210050000	2378	700910	203958	85719	202159
210050000	134	700615	203959	85894	202159
210050000	528	700611	203960	85688	202159
210050000	381	257536	203961	203837	203838
210050000	381	257537	203961	203837	203838
210050000	381	257538	203961	203837	203838
210050000	60	700601	203962	86135	202159
210050000	71	700601	203963	86135	202159
210050000	618	700609	203964	85894	202159
210050000	2351	700908	203965	85996	202159
210050000	2368	700910	203966	85719	202159
210050000	2349	700908	203967	85996	202159
210050000	1463	282123	203968	203921	202159
210050000	138	700615	203969	85894	202159
210050000	508	700601	203970	86135	202159
210050000	86	700615	203971	85894	202159
210050000	131	700615	203972	85894	202159
210050000	1308	730282	203973	81625	202159
210050000	2346	700908	203974	85996	202159
210050000	159	700628	203975	86240	202159
210050000	552	730236	203976	81625	202159
210050000	2355	700908	203977	85996	202159
210050000	256	700601	203978	86135	202159
210050000	102	700601	203979	86135	202159
210050000	2392	700913	203980	203870	202159
210050000	2379	700910	203981	85719	202159
210050000	129	700615	203982	85894	202159
210050000	44	700631	203983	80527	202159
210050000	1216	748004	203984	202158	202159
210050000	2367	700910	203985	85719	202159
210050000	2386	700916	203986	85494	202159
210050000	2377	700910	203987	85719	202159
210050000	169	700609	203988	85894	202159
210050000	2366	700910	203989	85719	202159
210050000	612	730226	203990	86302	202159
210050000	152	700609	203991	85894	202159
210050000	522	700609	203992	85894	202159
210050000	2310	700545	203993	203864	202159
210050000	2356	700908	203994	85996	202159
210050000	69	700601	203995	86135	202159
210050000	521	700609	203996	85894	202159
210050000	140	700624	203997	86234	202159
210050000	388	257201	203998	81635	203860
210050000	378	257202	203998	81635	203860
210050000	375	257203	203998	81635	203860
210050000	80	700615	203999	85894	202159
210050000	1782	217106	204000	204001	202159
210050000	517	700609	204002	85894	202159
210050000	513	700609	204003	85894	202159
210050000	613	730227	204004	86302	202159
210050000	2359	700909	204005	204006	202159
210050000	143	700627	204007	86234	202159
210050000	2352	700908	204008	85996	202159
210050000	2365	700910	204009	85719	202159
210050000	507	700601	204010	86135	202159
210050000	2347	700908	204011	85996	202159
210050000	124	700615	204012	85894	202159
210050000	518	700609	204013	85894	202159
210050000	203	730298	204014	203835	202159
210050000	133	700615	204015	85894	202159
210050000	527	700613	204016	85688	202159
210050000	84	700615	204017	85894	202159
210050000	2393	700914	204018	203870	202159
210050000	2311	700545	204019	203864	202159
210050000	617	700621	204020	85427	202159
210050000	46	730281	204021	81625	202159
210050000	1314	730220	204022	76915	202159
210050000	1202	798962	204023	203904	202159
210050000	380	257192	204024	203837	203838
210050000	380	257193	204024	203837	203838
210050000	380	257194	204024	203837	203838
210050000	389	257539	204025	203837	203838
210050000	389	257540	204025	203837	203838
210050000	389	257541	204025	203837	203838
210050000	374	257492	204026	203837	203838
210050000	374	257493	204026	203837	203838
210050000	374	257494	204026	203837	203838
210050000	85	700615	204027	85894	202159
210050000	2374	700910	204028	85719	202159
210050000	2370	700910	204029	85719	202159
210050000	530	700609	204030	85894	202159
210050000	161	700609	204031	85894	202159
210050000	2344	700908	204032	85996	202159
210050000	755	700545	204033	203864	202159
210050000	2381	700910	204034	85719	202159
210050000	98	700601	204035	86135	202159
210050000	515	700609	204036	85894	202159
210050000	754	700545	204037	203864	202159
210050000	77	700615	204038	85894	202159
210050000	108	700601	204039	86135	202159
210050000	852	700615	204040	85894	202159
210050000	1199	700745	204041	86323	202159
210050000	484	257207	204042	81635	203860
210050000	382	257208	204042	81635	203860
210050000	475	257209	204043	81635	203860
210050000	2345	700908	204044	85996	202159
210050000	164	730224	204045	86920	202159
210050000	130	700615	204046	85894	202159
210050000	1757	282123	204047	203921	202159
210050000	524	700609	204048	85894	202159
210050000	73	700601	204049	86135	202159
210050000	620	700609	204050	85894	202159
210050000	458	730235	204051	81625	202159
210050000	202	799057	204052	203904	202159
210050000	1198	700748	204053	86323	202159
210050000	87	700601	204054	86135	202159
210050000	67	700601	204055	86135	202159
210050000	529	700610	204056	202158	202159
210050000	546	0	204057	202187	137930
210050000	1034	0	204058	202187	137930
210050000	1344	0	204059	202187	137930
210050000	553	0	204060	202187	137930
210050000	544	0	204061	202187	137930
210050000	1180	0	204062	202187	137930
210050000	555	0	204063	202187	137930
210050000	407	0	204064	202187	137930
210050000	1345	0	204065	202187	137930
210050000	309	0	204066	202187	137930
210050000	416	0	204067	202187	137930
210050000	336	0	204068	202187	137930
210050000	1355	0	204069	202187	137930
210050000	1349	0	204070	202187	137930
210050000	1356	0	204071	202187	137930
210050000	1352	0	204072	202187	137930
210050000	549	0	204073	202187	137930
210050000	339	0	204074	202187	137930
210050000	288	0	204075	202187	137930
210050000	542	0	204076	202187	137930
210050000	422	0	204077	202187	137930
210050000	1040	0	204078	202187	137930
210050000	1348	0	204079	202187	137930
210050000	1481	0	204080	202187	137930
210050000	1347	0	204081	202187	137930
210050000	1041	0	204082	202187	137930
210050000	1346	0	204083	202187	137930
210050000	1354	0	204084	202187	137930
210050000	261	0	204085	202187	137930
210050000	562	0	204086	202187	137930
210050000	563	0	204087	202187	137930
210050000	1353	0	204088	202187	137930
210050000	271	0	204089	202187	137930
210050000	565	0	204090	202187	137930
210050000	264	0	204091	202187	137930
210050000	548	0	204092	202187	137930
210050000	566	0	204093	202187	137930
210050000	568	0	204094	202187	137930
210050000	1043	0	204095	202187	137930
210050000	533	0	204096	204097	204098
210050000	569	0	204099	202187	137930
210050000	571	0	204100	202187	137930
210050000	572	0	204101	202187	137930
210050000	573	0	204102	202187	137930
210050000	1307	0	204103	204104	204098
210050000	263	0	204105	202187	137930
210050000	1046	0	204106	202187	137930
210050000	262	0	204107	202187	137930
210050000	1047	0	204108	202187	137930
210050000	411	0	204109	202187	137930
210050000	1361	0	204110	202187	137930
210050000	1351	0	204111	202187	137930
210050000	575	0	204112	202187	137930
210050000	1364	0	204113	202187	137930
210050000	1363	0	204114	202187	137930
210050000	260	0	204115	202187	137930
210050000	1362	0	204116	202187	137930
210050000	1482	0	204117	202187	137930
210050000	1765	0	204118	202187	137930
210050000	543	0	204119	202187	137930
210050000	1048	0	204120	202187	137930
210050000	410	0	204121	202187	137930
210050000	535	0	204122	204097	204098
210050000	406	0	204123	202187	137930
210050000	285	0	204124	202187	137930
210050000	579	0	204125	202187	137930
210050000	713	0	204126	202187	137930
210050000	1339	0	204127	202187	137930
210050000	580	0	204128	202187	137930
210050000	1365	0	204129	202187	137930
210050000	1069	0	204130	202187	137930
210050000	1071	0	204131	202187	137930
210050000	550	0	204132	202187	137930
210050000	417	0	204133	202187	137930
210050000	1076	0	204134	202187	137930
210050000	545	0	204135	202187	137930
210050000	286	0	204136	202187	137930
210050000	1306	0	204137	204104	204098
210050000	279	0	204138	202187	137930
210050000	582	0	204139	202187	137930
210050000	583	0	204140	202187	137930
210050000	1366	0	204141	202187	137930
210050000	1350	0	204142	202187	137930
210060000	972	700450	204143	85924	202159
210060000	313	700398	204144	81987	202159
210060000	290	700374	204145	204146	202159
