path	xxh64	download_flag	size_bytes
effects/prt/skill_rngfdashatk/rngfdashatk/hit_b.prefab	f7d6c31e64c8d996	0	34264
effects/prt/skill_sageswidom/sages/cast_h.prefab	e67c50246c9b0b3e	0	33617
effects/prt/skill_rngfdashatk/rngfdashatk/fdash_b.prefab	81fb83c5fffe4771	0	36791
effects/prt/skill_sageswidom/sages/cast_g.prefab	a6b66ab69dbae259	0	36765
effects/prt/skill_sageswidom/sages/fire_g.prefab	fd22e5a2d81cbb91	0	33540
effects/prt/skill_saintshild/saintshid/cast_g.prefab	751caa38003f7b81	0	33288
effects/prt/skill_sageswidom/sages/fire_h.prefab	6300767bada8cd53	0	36336
effects/prt/skill_saintshild/saintshid/fire.prefab	ffce93e4caeac29b	0	32894
effects/prt/skill_saintshild/saintshid/cast_h.prefab	3f4538ec4966edc8	0	33099
effects/prt/skill_sanctuary/abysal/fire.prefab	f289ff7bfb084962	0	38927
effects/prt/skill_sanctuary/abysal/cast.prefab	7adac4fb774d06a6	0	33829
effects/prt/skill_sanctuary/divine/fire_h.prefab	26f39b67cb374989	0	36675
effects/prt/skill_sanctuary/abysal/hit.prefab	40962d86590e8e25	0	34260
effects/prt/skill_sanctuary/divine/cast.prefab	426377f8be85e3c0	0	33607
effects/prt/skill_saintshild/saintshid/hit2.prefab	4f770fbd36933935	0	866885
effects/prt/skill_sctchain1atk/sctchain1atk/fire_a.prefab	5a268133ffd9ea5a	0	38218
effects/prt/skill_sctchain1atk/sctchain1atk/hit_a.prefab	6b4fc330f0793d10	0	38681
effects/prt/skill_sanctuary/divine/hit.prefab	91b7f1602236ec79	0	41118
effects/prt/skill_sanctuary/divine/fire.prefab	73af0e3e5e754b68	0	38779
effects/prt/skill_sctchain1atk/sctchain1atk/hit_b.prefab	6b35ade52fe09d8f	0	38414
effects/prt/skill_saintshild/saintshid/fire_g.prefab	860c64c9616c8b61	0	1414518
effects/prt/skill_sctchain1atk/sctchain1atk/fire_b.prefab	b0b0cc80e3b3fe0d	0	31484
effects/prt/skill_sctchain2atk/sctchain2atk/fire_a.prefab	b62b64018ee4e942	0	31474
effects/prt/skill_sctchain2atk/sctchain2atk/hit_a.prefab	31b47db68f251ef6	0	39284
effects/prt/skill_sctchain2atk/sctchain2atk/fire_b.prefab	8f988bfa60a4f6be	0	31420
effects/prt/skill_sctchain2atk/sctchain2atk/hit_b.prefab	2027adac7335487f	0	47952
effects/prt/skill_sctdodgestun/sctdodgestun/fire_1.prefab	7db2bccbe3a8268d	0	36116
effects/prt/skill_sctdodgestun/sctdodgestun/hit_b.prefab	d6fc5707a736ceca	0	33759
effects/prt/skill_sctdodgestun/sctdodgestun/fire_a.prefab	4b61af222354dab2	0	36264
effects/prt/skill_sctstuckatk/sctstuckatk/fire_1_a.prefab	12f24d0561f1a55c	0	31376
effects/prt/skill_sctdodgestun/sctdodgestun/hit_1.prefab	d9366565e5e0a01f	0	33098
effects/prt/skill_sctstuckatk/sctstuckatk/fire_1_b.prefab	8dd3792a9f895d62	0	29703
effects/prt/skill_sctstuckatk/sctstuckatk/fire_2.prefab	9b13a2c8971cddfa	0	29879
effects/prt/skill_sctstuckatk/sctstuckatk/fire_3.prefab	9040aab446bb8ba6	0	29918
effects/prt/skill_seasoncircle/abycal/ground.prefab	5ed0f1259d8795a1	0	40099
effects/prt/skill_sc_buff/buff/parry_fire.prefab	7ea43b98156f640c	0	39898
effects/prt/skill_sctstuckatk/sctstuckatk/hit_1.prefab	9ab4c23cce6c3595	0	33808
effects/prt/skill_sanctuary/abysal/hit2.prefab	7697c062b816c98e	0	3684575
effects/prt/skill_seasoncircle/abycal/hit.prefab	76cfb3345052dc3d	0	39955
effects/prt/skill_sctstuckatk/sctstuckatk/hit_3.prefab	5175637bd75a5d12	0	38889
effects/prt/skill_sctstuckatk/sctstuckatk/hit_2.prefab	2decae9e6fd4911c	0	34404
effects/prt/skill_seasoncircle/common/cast_g.prefab	8872c55d59813827	0	32084
effects/prt/skill_seasoncircle/common/cast_h.prefab	0917b737ead09445	0	33603
effects/prt/skill_sctstuckatk/sctstuckatk/hit_b.prefab	0e891a0e54782938	0	45557
effects/prt/skill_seasoncircle/divine/ground.prefab	ade548d137a010c6	0	40008
effects/prt/skill_seasoncircle/common/fire_h.prefab	fd01fe84ae8978e4	0	35048
effects/prt/skill_seasoncircle/divine/hit.prefab	f0dcc9992e5d4a51	0	39821
effects/prt/skill_seasoncircle/holy/ground.prefab	3c68f40525297b95	0	39410
effects/prt/skill_seasoncircle/summer/ground.prefab	380b43bf1ca4f201	0	37521
effects/prt/skill_seasoncircle/holy/hit.prefab	3e2031c6cec1bd81	0	38770
effects/prt/skill_seasoncircle/holy/wing.prefab	cfaa3db5d10aa012	0	37295
effects/prt/skill_seasoncircle/summer/head.prefab	5fe63991dccf1810	0	37422
effects/prt/skill_seasoncircle/wing/fire.prefab	fa8dd64891d41261	0	36722
effects/prt/skill_seasoncircle/winter/ground.prefab	c18e659c345764b0	0	37554
effects/prt/skill_seasoncircle/wing/fire_g.prefab	870021db7bb79226	0	32701
effects/prt/skill_seasoncircle/wing/hit.prefab	5357cff28ade09e5	0	36976
effects/prt/skill_seasoncircle/summer/hit.prefab	18c422d6ac32d109	0	38619
effects/prt/skill_seasoncircle/wing/hit_g.prefab	0eb9775e0dabeee6	0	36924
effects/prt/skill_seasoncircle/winter/head.prefab	f24c566a3add5a4f	0	54167
effects/prt/skill_shockgranade/shockgranade/ground.prefab	66ee8a79baf454f5	0	39178
effects/prt/skill_seasoncircle/winter/hit.prefab	9d999549b6de58c8	0	39359
effects/prt/skill_shieldstance/shieldstance/fire.prefab	3dd76b8424104000	0	38101
effects/prt/skill_shieldstance/shieldstance/sts.prefab	4997a5680b00b66a	0	37692
effects/prt/skill_shockflame/shockflame/ground.prefab	2d305ab5fa69161e	0	37903
effects/prt/skill_shockgranade/shockgranade/hit.prefab	aa71c8e0de102298	0	39124
effects/prt/skill_signetburst/signetburst/hit_lv1.prefab	1f49834733370832	0	35185
effects/prt/skill_shockflame/shockflame/hit.prefab	836ed65ff1dcc08a	0	39968
effects/prt/skill_signetburst/signetburst/fire.prefab	9d34edd2266a2baa	0	32276
effects/prt/skill_signetsilence/signetsilence/fire.prefab	505718cdad3c9fa5	0	32259
effects/prt/skill_signetburst/signetburst/hit_lv2.prefab	e9c39b3eb314e847	0	40917
effects/prt/skill_signetsilence/signetsilence/hit_g1.prefab	a9639798954ee44f	0	35701
effects/prt/skill_skinofthorn/thorn/hit.prefab	f81db9c5a7764c90	0	77941
effects/prt/skill_sleepingcloud/sleepingcloud/ground.prefab	a857c2d2c13655e0	0	32516
effects/prt/skill_skinofthorn/thorn/hit2.prefab	9a7a055d26e80747	0	154476
effects/prt/skill_sonicassault/sonicassault/fire_w.prefab	75723b7d70c6bba9	0	31333
effects/prt/skill_sonicassault/sonicassault/fire_b.prefab	19b7811df042d391	0	58213
effects/prt/skill_sleepingcloud/sleepingcloud/hit.prefab	c62c5072f1ed5fb1	0	32904
effects/prt/skill_sleepingcloud/sleepingcloud/pre.prefab	50858b5849d3f99a	0	47192
effects/prt/skill_sonicassault/sonicassault/hit_g1.prefab	f4c08400a9396996	0	34794
effects/prt/skill_soniceruption/soniceruption/hit_1.prefab	bd246d23f15b03c8	0	34005
effects/prt/skill_sonicassault/sonicassault/hit_g2.prefab	6b957fcd7892c8fc	0	35111
effects/prt/skill_sonicbillows/sonicbillows/hit_a.prefab	e683f040fc887bb3	0	33245
effects/prt/skill_soniceruption/soniceruption/pre_1.prefab	0c9e0a8b33dd266c	0	56671
effects/prt/skill_sonicgenoside/sonicgenoside/fire_ground.prefab	fff811773629f139	0	57351
effects/prt/skill_sonicrush/sonicrush/fire_b.prefab	a200acfffb6982c3	0	58467
effects/prt/skill_sonicgenoside/sonicgenoside/hit_g3.prefab	5d6fd18b24d4fa1f	0	41907
effects/prt/skill_sonicgenoside/sonicgenoside/fire_g3.prefab	bd181cd385032688	0	58676
effects/prt/skill_sonicgenoside/sonicgenoside/fire_w.prefab	f7cf83af13ebd1fb	0	31481
effects/prt/skill_sonicrush/sonicrush/fire_w.prefab	1524017561dcd4ae	0	31343
effects/prt/skill_sonicrush/sonicrush/hit_g2.prefab	e06f622b43b97279	0	34139
effects/prt/skill_sonicrush/sonicrush/hit_g1.prefab	1d86eeffd902d9fd	0	40501
effects/prt/skill_sonicslug/sonicslug/fire_g.prefab	38531708997a1107	0	31860
effects/prt/skill_sonicslug/sonicslug/fire_b.prefab	273eb9141bc70b91	0	58453
effects/prt/skill_sonicslug/sonicslug/hit_g2.prefab	d1e29bd868cdc47f	0	34722
effects/prt/skill_sonicstorm/sonicstorm/fire_w.prefab	ae58d15f4395b7c1	0	31387
effects/prt/skill_sonicslug/sonicslug/hit_g2ground.prefab	40229970152d49da	0	37655
effects/prt/skill_sonicstorm/sonicstorm/hit_g2.prefab	c5ef3231ecd38626	0	34382
effects/prt/skill_sonicstorm/sonicstorm/hit_g1.prefab	d5ea1b5d589d0fae	0	38653
effects/prt/skill_sonicswing/sonicswing/fire_b.prefab	64e259604daf4b21	0	58799
effects/prt/skill_sonicstorm/sonicstorm/fire_b.prefab	b72118c197d87bfa	0	59093
effects/prt/skill_souleater/souleater/hit.prefab	a9611bdcbdc10dd6	0	40182
effects/prt/skill_sonicswing/sonicswing/hit_g2.prefab	fb830b8bfbc7e24f	0	35742
effects/prt/skill_sonicswing/sonicswing/hit_g1.prefab	ff7a9df509e88656	0	34444
effects/prt/skill_sonicswing/sonicswing/fire_w.prefab	7c2ce4ef5443003f	0	31465
effects/prt/skill_souleater/souleater/hit_drain.prefab	57a7361f81dc5616	0	31814
effects/prt/skill_soulfreeze/soulfreeze/ground.prefab	eee56500478a8975	0	39694
effects/prt/skill_souleater/souleater/hit2.prefab	75f7d53166c102ae	0	33052
effects/prt/skill_soulfreeze/soulfreeze/sts_ground.prefab	31464099d809ceb2	0	32966
effects/prt/skill_souleater/souleater/hit_ground.prefab	945a11c834de7ce7	0	33755
effects/prt/skill_spoutarrows/spoutarrows/fire_2.prefab	a89287b6496ef423	0	32602
effects/prt/skill_spoutarrows/spoutarrows/hit.prefab	ba33e4698a4722e7	0	31276
effects/prt/skill_soulfreeze/soulfreeze/hit.prefab	19d6e118d8b04403	0	214031
effects/prt/skill_spoutarrows/spoutarrows/fire.prefab	fa741b9d689066f4	0	32773
effects/prt/skill_spoutarrows/spoutarrows/g1_ammo.prefab	bbcd1069577b3dd6	0	34398
effects/prt/skill_spritcrash/spritcrash/fire_b.prefab	cd07b737a60e46e5	0	29566
effects/prt/skill_spritualbear/spritualbear/cast_g.prefab	dfa6b8c38df84f16	0	36291
effects/prt/skill_spritcrash/spritcrash/hit_h.prefab	b16c2c8bb00f3b9e	0	35337
effects/prt/skill_spritcrash/spritcrash/fire_g.prefab	f25255a996666ef4	0	32776
effects/prt/skill_spritualbear/spritualbear/fire_g.prefab	442da288e5c72871	0	41245
effects/prt/skill_statusbuff/statusbuff/hit_all.prefab	97aa599d0462cf4b	0	33493
effects/prt/skill_spritualbear/spritualbear/cast_hand.prefab	bec6f25e865390ea	0	36824
effects/prt/skill_spritualbear/spritualbear/fire_hand1.prefab	7f879061eb96e913	0	37316
effects/prt/skill_spritcrash/spritcrash/fire_w.prefab	5ff06540e517ebc0	0	29322
effects/prt/skill_statusbuff/statusbuff/hit_physical.prefab	729de5a6c9494b67	0	56521
effects/prt/skill_spritcrash/spritcrash/hit_g.prefab	bea4ad7bcee69bcd	0	32453
effects/prt/skill_steadiness/steadiness/fire.prefab	311cf078b1ee11b4	0	52263
effects/prt/skill_stunninghand/stunninghand/fire.prefab	1583af2371c9b921	0	35274
effects/prt/skill_suggestion/suggestion/fire.prefab	dc7fbe7c52a15d23	0	32413
effects/prt/skill_stunninghand/stunninghand/hit.prefab	4b918d947411e94c	0	33591
effects/prt/skill_suggestion/suggestion/hit.prefab	db8a9b600346b0c3	0	33860
effects/prt/skill_terrorspirit/terrorspirit/ground.prefab	f9eb5dd252576873	0	33341
effects/prt/skill_suggestion/suggestion/hit_g.prefab	8564c75faeb6f96a	0	32524
effects/prt/skill_sympatheticswitch/sympatheticswitch/hit_up.prefab	03810f351c1c1f15	0	32927
effects/prt/skill_tidalimpact/tidalimpact/cast_ground.prefab	efe8b5b22d6541b0	0	31716
effects/prt/skill_suggestion/suggestion/fire_g.prefab	01bb324940ecb566	0	33954
effects/prt/skill_sympatheticswitch/sympatheticswitch/hit_down.prefab	ead1e7bcfa323eec	0	32524
effects/prt/skill_terrorspirit/terrorspirit/hand_cast.prefab	aeaebd8e7d303711	0	34609
effects/prt/skill_terrorspirit/terrorspirit/ground_cast.prefab	b767b4af4309430c	0	32448
effects/prt/skill_tidalimpact/tidalimpact/hit.prefab	389c29d58717380f	0	32929
effects/prt/skill_tidalimpact/tidalimpact/fire_ground.prefab	f45a38dc118a1a75	0	30409
effects/prt/skill_terrorspirit/terrorspirit/hit.prefab	6093546895d17bab	0	391283
effects/prt/skill_tidalwave/tidalwave/ground.prefab	104c0a30485712bd	0	41332
effects/prt/skill_tidalimpact/tidalimpact/pre.prefab	1a388a53564a87a3	0	41642
effects/prt/skill_tidalwave/tidalwave/hit_1.prefab	17d381cb2d1ead24	0	38111
effects/prt/skill_tidalimpact/tidalimpact/pre_ground.prefab	fdecf06494003949	0	38632
effects/prt/skill_tremor/tremor/cast_g.prefab	3faf872494000005	0	38199
effects/prt/skill_tremor/tremor/cast_h.prefab	27fa141571a401a0	0	32557
effects/prt/skill_tremor/tremor/fire_g.prefab	e657c8a960d93bca	0	49652
effects/prt/skill_tremor/tremor/hit_g.prefab	4a56ff1798ff105d	0	40118
effects/prt/skill_tremor/tremor/fire_h.prefab	3298b072301401ea	0	32799
effects/prt/skill_triangleshock/triangleshock/fire_w.prefab	40bc79355973cce1	0	31381
effects/prt/skill_trueshot/fire_arrow/fire_arrow.prefab	3ac165ca1d968634	0	29548
effects/prt/skill_triangleshock/triangleshock/fire_b.prefab	0e8d4c57366b6b9b	0	32298
effects/prt/skill_tremor/tremor/hit_h.prefab	d30d9910db9c4ea8	0	30191
effects/prt/skill_trueshot/g1_ammo/g1_ammo.prefab	cf49fe247060c5ca	0	34729
effects/prt/skill_trueshot/g1_fire/g1_fire_a.prefab	4677312b37c5efdf	0	31621
effects/prt/skill_triangleshock/triangleshock/fire_g.prefab	6e2cc41e821327d2	0	30969
effects/prt/skill_triangleshock/triangleshock/hit_g2.prefab	147b467b06214a80	0	37860
effects/prt/skill_trueshot/g1_fire/g1_fire_b.prefab	7a13f801583889e0	0	29603
effects/prt/skill_triangleshock/triangleshock/hit_g1.prefab	641f84f18c216fea	0	37790
effects/prt/skill_trueshot/g1_hit/g1_hit.prefab	3d4678ff254aa3de	0	33693
effects/prt/skill_trueshot/g1_fire/g1_fire_c.prefab	6d89d42db4d5821e	0	30585
effects/prt/skill_trueshot/g2_ammo/g2_ammo.prefab	13998e4d2d238e3b	0	34946
effects/prt/skill_trueshot/g2_fire/g2_fire_a.prefab	7f608c400c1f3efc	0	32018
effects/prt/skill_trueshot/g2_fire/g2_fire_c.prefab	ce6888634731c7ec	0	30895
effects/prt/skill_trueshot/g2_fire/g2_fire_b.prefab	1880f13f897bc86c	0	29633
effects/prt/skill_violentswing/violentswing/fire_w.prefab	01c8788849dbdfd8	0	31487
effects/prt/skill_wall/angelic/fire.prefab	db34d51bf2e661f0	0	39573
effects/prt/skill_trueshot/g2_hit/g2_hit.prefab	e5eff3c20101809b	0	34158
effects/prt/skill_violentswing/violentswing/fire_b.prefab	22f1fb6476760ae8	0	32325
effects/prt/skill_violentswing/violentswing/hit_g1.prefab	0feb200a700f6d81	0	33967
effects/prt/skill_wall/angelic/fire_2.prefab	36908edbaa3455cd	0	38995
effects/prt/skill_wall/angelic/hit_g.prefab	27b6fae157b7b4e7	0	36714
effects/prt/skill_violentswing/violentswing/fire_g.prefab	54992bbd27a6b82e	0	32770
effects/prt/skill_violentswing/violentswing/hit_g2.prefab	dea47d575d09d4be	0	34667
effects/prt/skill_wall/demonic/fire.prefab	4063b3bc1e9b8421	0	39210
effects/prt/skill_wapandemdrain/wapandemdrain/fire_wfront.prefab	72bb6974d740ca8e	0	31854
effects/prt/skill_wall/demonic/hit_g.prefab	af6c865ef11007c5	0	36781
effects/prt/skill_wapandemdrain/wapandemdrain/fire_wgroup.prefab	ea3a2898071718df	0	31323
effects/prt/skill_wall/demonic/fire_2.prefab	7d763ecc3f4b991b	0	38901
effects/prt/skill_wapandemdrain/wapandemdrain/hit_a.prefab	0e16dc2597a72649	0	34931
effects/prt/skill_wararmorbreak/wararmorbreak/fire_b.prefab	2363ac3760c3de7e	0	31518
effects/prt/skill_wararmorbreak/wararmorbreak/hit_a.prefab	7d8a48a047128609	0	34697
effects/prt/skill_wararmorbreak/wararmorbreak/hit_b.prefab	45b7b4770aa2bd47	0	35825
effects/prt/skill_wapandemdrain/wapandemdrain/hit_decal.prefab	44eef40d2cc2909b	0	30980
effects/prt/skill_warbashatk/warbashatk/fire_a.prefab	954d75c1b023de06	0	31285
effects/prt/skill_wararmorbreak/wararmorbreak/hit_decal.prefab	27006dc21bf6d0d8	0	30601
effects/prt/skill_warbashatk/warbashatk/hit_a.prefab	a4c5eb3fe53dc964	0	37616
effects/prt/skill_wargatecrush/wargatecrush/hit.prefab	f44c0b8b7f781759	0	39110
effects/prt/skill_wararmorbreak/wararmorbreak/hit_brain.prefab	9f32a22c2bc44668	0	38706
effects/prt/skill_wa_celetialpower/celetialpower/fire.prefab	1a28e1a3d513db06	0	61185
effects/prt/skill_wish/angelic/fire.prefab	bfe77e81fc745a03	0	36759
effects/prt/skill_warbashatk/warbashatk/hit_b.prefab	2c7ec5f6dc71be46	0	38274
effects/prt/skill_wish/demonic/fire.prefab	c7c0653cf8f21f46	0	36359
effects/prt/skill_wish/demonic/fire2.prefab	12adff1d4b7aa965	0	86034
effects/prt/skill_wizardryhook/wizardryhook/fire.prefab	973f601bba6f7d54	0	50365
effects/prt/skill_wizardryhook/wizardryhook/hit.prefab	f79feeeff295536a	0	44047
effects/prt/skill_wi_absencesoul/absencesoul/fire.prefab	57d917e1af3468d7	0	36193
effects/prt/skill_wi_absencesoul/absencesoul/fire_decal.prefab	a6952e91ece72a0c	0	32018
effects/prt/skill_wi_abysalslayer/abysalslayer_g1/cast_ground.prefab	422d80ffa25c960f	0	37711
effects/prt/skill_wi_absencesoul/absencesoul/hit.prefab	b225f91c70e44b35	0	33101
effects/prt/skill_wi_abysalslayer/abysalslayer_g1/cast.prefab	1287f5fc78f68786	0	33257
effects/prt/skill_wi_abysalstalker/abysalstalker/cast.prefab	8de160393f69bbe8	0	32617
effects/prt/skill_wi_abysalslayer/abysalslayer_g1/gr_02.prefab	6b98ceb508de64e9	0	31511
effects/prt/skill_wi_abysalstalker/abysalstalker/cast_ground.prefab	03a9819c598fe670	0	38488
effects/prt/skill_wi_abysalstalker/abysalstalker/fire.prefab	4c41925ae1c1b3b5	0	1716
effects/prt/skill_wi_abysalslayer/abysalslayer_g1/fire_gorund.prefab	e64cc604285bacc1	0	37597
effects/prt/skill_wi_abysalslayer/abysalslayer_g1/pre.prefab	c565fb36e0d16d3c	0	62675
effects/prt/skill_wi_abysalslayer/abysalslayer_g1/hit_2.prefab	35886a7ac38d7808	0	40306
effects/prt/skill_wi_abysalstalker/abysalstalker/ammo.prefab	1caff976139b609b	0	197000
effects/prt/skill_wi_abysalstalker/abysalstalker/fire_ground.prefab	b96523d92add77e7	0	194377
effects/prt/skill_wi_arcane/emblem/wisdom.prefab	5d9c6da69e3f83e8	0	32230
effects/prt/skill_wi_armor/armor/ground_flame.prefab	e292d23496253a87	0	39749
effects/prt/skill_wi_armor/armor/ground_frozen.prefab	d40368d4aaa6d6a1	0	41305
effects/prt/skill_wi_arcane/emblem/power.prefab	cb105c65d045dbfa	0	32217
effects/prt/skill_wi_abysalstalker/abysalstalker/hit.prefab	b16445889e32b239	0	197237
effects/prt/skill_wi_armor/armor/ground_wizardry.prefab	d8253b631ef46ce9	0	39844
effects/prt/skill_wi_armor/armor/hand_flame.prefab	f120ce5587f027af	0	32376
effects/prt/skill_wi_atomicenergy/atomicenergy/gorund_cast.prefab	3d355e093b2cf0e8	0	38522
effects/prt/skill_wi_armor/armor/hand_frozen.prefab	271c72d956d00d02	0	32230
effects/prt/skill_wi_atomicenergy/atomicenergy/cast.prefab	e9db5333f34957c5	0	32603
effects/prt/skill_wi_atomicenergy/atomicenergy/ground_fire.prefab	471cf1a9eabf14c6	0	38713
effects/prt/skill_wi_atomicenergy/atomicenergy/hand.prefab	d95f0555f4723702	0	29462
effects/prt/skill_wi_atomicenergy/atomicenergy/interval_sub.prefab	feb62cbd921dc9ad	0	34993
effects/prt/skill_wi_atomicenergy/atomicenergy/hit_ground.prefab	ac81ec51ffa94d91	0	38909
effects/prt/skill_wi_atomicenergy/atomicenergy/hit_2.prefab	b091fd9c927ecb62	0	34927
effects/prt/skill_wi_countermagic/countermagic/fire_second.prefab	f3b2f89b41d66f7c	0	33182
effects/prt/skill_wi_atomicenergy/atomicenergy/hit.prefab	b09a5ed11562656a	0	39997
effects/prt/skill_wi_atomicenergy/atomicenergy/interval_sub2.prefab	516ae44e5debad69	0	30059
effects/prt/skill_wi_atomicenergy/atomicenergy/pre.prefab	2e49250ceba98228	0	69875
effects/prt/skill_wi_atomicenergy/atomicenergy/pre_ground.prefab	1dbaa1c3893b31f3	0	38016
effects/prt/skill_wi_countermagic/countermagic/hit_ground.prefab	ec70a9c96d037356	0	41785
effects/prt/skill_wi_atomicenergy/atomicenergy/pre_dark.prefab	9153c0ca0afb4b86	0	78045
effects/prt/skill_wi_divineslayer/divineslayer/interval_2.prefab	70a7e39c0aa630ba	0	35290
effects/prt/skill_wi_divineslayer/divineslayer/hit_2.prefab	4d54db0399296359	0	34416
effects/prt/skill_wi_countermagic/countermagic/hit.prefab	ba3c1c90155d2fd3	0	344435
effects/prt/skill_wi_divineslayer/divineslayer/pre_explosion.prefab	e29f15f6e2b2c8f0	0	32711
effects/prt/skill_wi_divineslayer/divineslayer/pre_beam.prefab	06de503e1454050b	0	105081
effects/prt/skill_wi_divinestalker/divinestalker/ammo.prefab	c85d579266e988e0	0	38992
effects/prt/skill_wi_divinestalker/divinestalker/cast.prefab	88b897eb291b2d8a	0	53385
effects/prt/skill_wi_elementalmix/elementalmix/ammo_fire.prefab	ead07d066bd6e3ab	0	39154
effects/prt/skill_wi_elementalmix/elementalmix/ammo_water.prefab	7dd468388ea333fb	0	38940
effects/prt/skill_wi_divinestalker/divinestalker/fire_ground.prefab	4e39cdc3d202baf5	0	37268
effects/prt/skill_wi_divinestalker/divinestalker/hit.prefab	69648a70e447706a	0	34622
effects/prt/skill_wi_elementalseal/wi_elementalseal/fire.prefab	b37bdf54abc3ba5e	0	31083
effects/prt/skill_wi_elementalseal/wi_elementalseal/fire_ground.prefab	21f31a45d48451f6	0	32267
effects/prt/skill_wi_divinestalker/divinestalker/cast_ground.prefab	7a2ac95d539f22a5	0	37342
effects/prt/skill_wi_elementalmix/elementalmix/hit_fire.prefab	b8f30ec4e8bdb302	0	38867
effects/prt/skill_wi_elementalmix/elementalmix/hit_water.prefab	4a91eca8dcc745d6	0	36889
effects/prt/skill_wi_divinestalker/divinestalker/hand.prefab	353ae860f75a29d3	0	29359
effects/prt/skill_wi_elementalseal/wi_elementalseal/fire_move.prefab	b197abdde67a74a1	0	44801
effects/prt/skill_wi_fatalcurse/fatalcurse/pre.prefab	73a448aaca1443be	0	41865
effects/prt/skill_wi_fatalcurse/fatalcurse/hit.prefab	2ec99692aa83a845	0	37445
effects/prt/skill_wi_flamestrike/flamestrike/cast.prefab	56215adf97447d52	0	32989
effects/prt/skill_wi_elementalseal/wi_elementalseal/shield_aura.prefab	961c462b9c32b10f	0	891978
effects/prt/skill_wi_flamestrike/flamestrike/hit4.prefab	5cca542e6da49f92	0	61554
effects/prt/skill_wi_flamestrike/flamestrike/hit3.prefab	dbc31829a65f80bd	0	33359
effects/prt/skill_wi_flamestrike/flamestrike/fire.prefab	cafd54e912fb666c	0	33318
effects/prt/skill_wi_flamestrike/flamestrike/hit1.prefab	cfb83fac58094593	0	32443
effects/prt/skill_wi_focuscasting/focuscasting/hand.prefab	04f0f6a0cee03187	0	31692
effects/prt/skill_wi_focuscasting/focuscasting/fire.prefab	239bb17fda01d215	0	37308
effects/prt/skill_wi_flamestrike/flamestrike/summon.prefab	9adffc341e6e869e	0	50837
effects/prt/skill_wi_flamestrike/flamestrike/cgf.prefab	ce5c536525e86be9	0	272113
effects/prt/skill_wi_focuscasting/focuscasting/cast.prefab	1b6ec6dc6b7be35a	0	49834
effects/prt/skill_wi_flamestrike/flamestrike/summon2.prefab	5379acdf6ac54656	0	36117
effects/prt/skill_wi_frozencore/frozencore/fire.prefab	36d5cebee7c08627	0	34384
effects/prt/skill_wi_frozencore/frozencore/hit_aura.prefab	46d917368f17136c	0	36533
effects/prt/skill_wi_frozencore/frozencore/hit.prefab	37d17b7b65e9fd7d	0	34025
effects/prt/skill_wi_frozencore/frozencore/hit_ground.prefab	6595f6a0a8d156ed	0	41069
effects/prt/skill_wi_hellfire/hellfire/fire.prefab	afbdf971bace4d32	0	33905
effects/prt/skill_wi_hellfire/hellfire/fire_ground.prefab	88f0495edec99bf3	0	31892
effects/prt/skill_wi_frozencore/frozencore/hit_icy.prefab	7be876ef16e300db	0	51189
effects/prt/skill_wi_frozencore/frozencore/hit__second.prefab	f2d5f9f32ca0e583	0	40994
effects/prt/skill_wi_hellfire/hellfire/cast_ground.prefab	dedffcde0bc6f401	0	32093
effects/prt/skill_wi_hellfire/hellfire/hit.prefab	a7f64277e2cc4f20	0	34261
effects/prt/skill_wi_hellfire/hellfire/hit_ground.prefab	ac521ad966ae9848	0	39454
effects/prt/skill_wi_hellfire/hellfire/hit_pre.prefab	6967c8e1debaf389	0	70085
effects/prt/skill_wi_hpmpexchange/wi_hpmpexchange/fire_center.prefab	edce88dc69bd2bc8	0	29999
effects/prt/skill_wi_hellfire/hellfire/pre.prefab	832e7fb3c879cb31	0	112342
effects/prt/skill_wi_hpmpexchange/wi_hpmpexchange/fire_exp1.prefab	7a47a71857e7c7a7	0	37871
effects/prt/skill_wi_hpmpexchange/wi_hpmpexchange/fire_exp2.prefab	0517bf59ac40358a	0	37681
effects/prt/skill_wi_hpmpexchange/wi_hpmpexchange/fire_hand1.prefab	3ead35a6ab4848d1	0	32269
effects/prt/skill_wi_hpmpexchange/wi_hpmpexchange/fire_move1.prefab	d588df5f72eca49b	0	40066
effects/prt/skill_wi_icebarrier/icebarrier/cast.prefab	281f923ac454fabe	0	36591
effects/prt/skill_wi_hpmpexchange/wi_hpmpexchange/fire_hand2.prefab	e396004b4ce5efcc	0	32207
effects/prt/skill_wi_icyshield/wi_icyshield/fire_ground_1.prefab	0d1832afc682c39d	0	33206
effects/prt/skill_wi_icyshield/wi_icyshield/fire_hand.prefab	95b0a8d47665602a	0	33391
effects/prt/skill_wi_icebarrier/icebarrier/fire_front.prefab	8d7687a9637038a1	0	59559
effects/prt/skill_wi_icyshield/wi_icyshield/fire_move.prefab	1484b45db18b685f	0	39593
effects/prt/skill_wi_icebarrier/icebarrier/hand.prefab	91c1b2e8b0682055	0	31334
effects/prt/skill_wi_icebarrier/icebarrier/fire_ground.prefab	af5d6061f047320f	0	45592
effects/prt/skill_wi_icyshield/wi_icyshield/fire_shield.prefab	e622d5aaba4fa5fe	0	181018
effects/prt/skill_wi_icyveins/icyveins/fire_dark.prefab	2921c4f475b27f25	0	41279
effects/prt/skill_wi_illusiondance/illusiondance/cast_ground.prefab	15d93b434c4e6722	0	46460
